[Subject]	
[Date]	06/02/2016
[Time]	21:19:43
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	112
[Rejected]	4935
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     AF3]	[      F7]	[      F5]	[      F3]	[      F1]	[     FT7]	[     FC5]	[     FC3]	[     FC1]	[      T7]	[      C5]	[      C3]	[      C1]	[     TP7]	[     CP5]	[     CP3]	[     CP1]	[      P7]	[      P5]	[      P3]	[      P1]	[     PO7]	[     PO5]	[     PO3]	[     CB1]	[      O1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     0.2559	     0.2479	     0.1180	     0.1855	     0.1357	     0.2067	    -0.0988	     0.1865	     0.2506	     0.4242	    -0.0904	     0.1256	     0.2392	     0.7272	    -0.1064	    -0.1298	     0.2246	     0.3862	    -0.2474	    -0.1626	     0.3543	     0.3492	    -0.0108	     0.0615	     0.1747	    -0.2262	     0.0888	
     0.2319	     0.2043	     0.1123	     0.1878	     0.1307	     0.1767	    -0.1083	     0.2272	     0.2723	     0.4173	    -0.0854	     0.1910	     0.2663	     0.7609	    -0.1125	    -0.0816	     0.3041	     0.4743	    -0.2351	    -0.0678	     0.4572	     0.4517	     0.0353	     0.1443	     0.2624	    -0.2137	     0.1405	
     0.2112	     0.1647	     0.1048	     0.1782	     0.1236	     0.1495	    -0.1085	     0.2521	     0.2915	     0.4117	    -0.0801	     0.2511	     0.2920	     0.7926	    -0.1212	    -0.0288	     0.3831	     0.5611	    -0.2226	     0.0301	     0.5613	     0.5550	     0.0807	     0.2281	     0.3562	    -0.1974	     0.1939	
     0.1933	     0.1292	     0.0955	     0.1568	     0.1139	     0.1246	    -0.0976	     0.2600	     0.3073	     0.4065	    -0.0737	     0.3044	     0.3151	     0.8218	    -0.1308	     0.0279	     0.4604	     0.6453	    -0.2091	     0.1296	     0.6655	     0.6579	     0.1257	     0.3120	     0.4550	    -0.1774	     0.2482	
     0.1776	     0.0981	     0.0846	     0.1251	     0.1021	     0.1023	    -0.0748	     0.2512	     0.3197	     0.4019	    -0.0650	     0.3505	     0.3357	     0.8483	    -0.1383	     0.0879	     0.5353	     0.7262	    -0.1934	     0.2298	     0.7689	     0.7598	     0.1714	     0.3954	     0.5576	    -0.1536	     0.3029	
     0.1639	     0.0721	     0.0730	     0.0857	     0.0892	     0.0830	    -0.0405	     0.2277	     0.3296	     0.3984	    -0.0528	     0.3902	     0.3545	     0.8730	    -0.1402	     0.1516	     0.6076	     0.8037	    -0.1733	     0.3302	     0.8712	     0.8604	     0.2189	     0.4785	     0.6630	    -0.1251	     0.3582	
     0.1518	     0.0515	     0.0615	     0.0419	     0.0768	     0.0672	     0.0038	     0.1926	     0.3385	     0.3967	    -0.0359	     0.4247	     0.3726	     0.8965	    -0.1328	     0.2194	     0.6777	     0.8780	    -0.1468	     0.4305	     0.9720	     0.9594	     0.2693	     0.5617	     0.7701	    -0.0908	     0.4146	
     0.1409	     0.0362	     0.0510	    -0.0029	     0.0663	     0.0551	     0.0555	     0.1498	     0.3478	     0.3975	    -0.0130	     0.4551	     0.3914	     0.9197	    -0.1133	     0.2915	     0.7458	     0.9493	    -0.1118	     0.5307	     1.0709	     1.0564	     0.3236	     0.6452	     0.8776	    -0.0500	     0.4725	
     0.1306	     0.0256	     0.0421	    -0.0457	     0.0588	     0.0463	     0.1117	     0.1033	     0.3587	     0.4012	     0.0169	     0.4827	     0.4118	     0.9429	    -0.0796	     0.3682	     0.8122	     1.0177	    -0.0670	     0.6305	     1.1672	     1.1510	     0.3820	     0.7292	     0.9836	    -0.0023	     0.5322	
     0.1198	     0.0184	     0.0348	    -0.0841	     0.0550	     0.0404	     0.1689	     0.0573	     0.3719	     0.4079	     0.0544	     0.5088	     0.4339	     0.9660	    -0.0312	     0.4490	     0.8766	     1.0828	    -0.0115	     0.7296	     1.2598	     1.2421	     0.4443	     0.8135	     1.0862	     0.0522	     0.5935	
     0.1075	     0.0132	     0.0291	    -0.1161	     0.0551	     0.0363	     0.2246	     0.0156	     0.3876	     0.4169	     0.0996	     0.5342	     0.4579	     0.9887	     0.0317	     0.5331	     0.9387	     1.1441	     0.0543	     0.8273	     1.3476	     1.3287	     0.5093	     0.8973	     1.1831	     0.1125	     0.6556	
     0.0929	     0.0083	     0.0253	    -0.1402	     0.0591	     0.0331	     0.2767	    -0.0187	     0.4057	     0.4277	     0.1520	     0.5603	     0.4831	     1.0103	     0.1077	     0.6189	     0.9977	     1.2010	     0.1291	     0.9227	     1.4290	     1.4093	     0.5760	     0.9792	     1.2721	     0.1767	     0.7176	
     0.0756	     0.0028	     0.0236	    -0.1556	     0.0668	     0.0302	     0.3245	    -0.0429	     0.4260	     0.4393	     0.2106	     0.5877	     0.5092	     1.0304	     0.1944	     0.7049	     1.0532	     1.2525	     0.2111	     1.0147	     1.5029	     1.4827	     0.6424	     1.0578	     1.3510	     0.2426	     0.7778	
     0.0559	    -0.0039	     0.0248	    -0.1617	     0.0781	     0.0272	     0.3677	    -0.0556	     0.4483	     0.4513	     0.2737	     0.6173	     0.5358	     1.0484	     0.2885	     0.7892	     1.1044	     1.2983	     0.2980	     1.1020	     1.5681	     1.5478	     0.7071	     1.1315	     1.4184	     0.3075	     0.8348	
     0.0348	    -0.0118	     0.0296	    -0.1583	     0.0931	     0.0244	     0.4065	    -0.0561	     0.4725	     0.4630	     0.3396	     0.6492	     0.5628	     1.0643	     0.3862	     0.8704	     1.1511	     1.3379	     0.3873	     1.1837	     1.6239	     1.6039	     0.7687	     1.1990	     1.4730	     0.3692	     0.8867	
     0.0136	    -0.0201	     0.0387	    -0.1453	     0.1117	     0.0223	     0.4409	    -0.0442	     0.4988	     0.4745	     0.4064	     0.6839	     0.5906	     1.0783	     0.4834	     0.9475	     1.1933	     1.3715	     0.4765	     1.2586	     1.6701	     1.6507	     0.8260	     1.2591	     1.5146	     0.4255	     0.9322	
    -0.0061	    -0.0278	     0.0528	    -0.1228	     0.1344	     0.0222	     0.4714	    -0.0198	     0.5280	     0.4858	     0.4729	     0.7216	     0.6200	     1.0910	     0.5763	     1.0199	     1.2313	     1.3992	     0.5637	     1.3262	     1.7069	     1.6882	     0.8784	     1.3109	     1.5434	     0.4749	     0.9701	
    -0.0229	    -0.0333	     0.0724	    -0.0904	     0.1617	     0.0254	     0.4984	     0.0172	     0.5609	     0.4976	     0.5381	     0.7626	     0.6521	     1.1027	     0.6618	     1.0875	     1.2653	     1.4213	     0.6469	     1.3857	     1.7344	     1.7165	     0.9255	     1.3540	     1.5602	     0.5163	     0.9991	
    -0.0357	    -0.0356	     0.0975	    -0.0481	     0.1938	     0.0329	     0.5224	     0.0667	     0.5982	     0.5103	     0.6015	     0.8064	     0.6877	     1.1139	     0.7377	     1.1501	     1.2955	     1.4381	     0.7250	     1.4366	     1.7530	     1.7358	     0.9670	     1.3876	     1.5660	     0.5486	     1.0183	
    -0.0437	    -0.0337	     0.1279	     0.0034	     0.2306	     0.0453	     0.5442	     0.1278	     0.6397	     0.5238	     0.6627	     0.8514	     0.7268	     1.1241	     0.8023	     1.2071	     1.3213	     1.4492	     0.7968	     1.4780	     1.7623	     1.7458	     1.0026	     1.4110	     1.5613	     0.5708	     1.0265	
    -0.0471	    -0.0277	     0.1627	     0.0626	     0.2710	     0.0623	     0.5641	     0.1983	     0.6841	     0.5376	     0.7209	     0.8952	     0.7684	     1.1323	     0.8550	     1.2580	     1.3419	     1.4538	     0.8616	     1.5087	     1.7618	     1.7459	     1.0315	     1.4231	     1.5467	     0.5822	     1.0224	
    -0.0468	    -0.0181	     0.2007	     0.1269	     0.3133	     0.0829	     0.5816	     0.2751	     0.7293	     0.5503	     0.7748	     0.9347	     0.8103	     1.1370	     0.8955	     1.3017	     1.3556	     1.4507	     0.9190	     1.5274	     1.7506	     1.7352	     1.0531	     1.4232	     1.5223	     0.5822	     1.0054	
    -0.0437	    -0.0061	     0.2406	     0.1935	     0.3555	     0.1057	     0.5959	     0.3545	     0.7727	     0.5605	     0.8231	     0.9675	     0.8501	     1.1365	     0.9240	     1.3372	     1.3610	     1.4388	     0.9687	     1.5331	     1.7281	     1.7132	     1.0666	     1.4104	     1.4880	     0.5710	     0.9751	
    -0.0391	     0.0071	     0.2813	     0.2599	     0.3958	     0.1292	     0.6057	     0.4336	     0.8120	     0.5670	     0.8645	     0.9919	     0.8853	     1.1298	     0.9414	     1.3641	     1.3571	     1.4175	     1.0108	     1.5253	     1.6940	     1.6797	     1.0719	     1.3847	     1.4440	     0.5492	     0.9318	
    -0.0339	     0.0206	     0.3221	     0.3244	     0.4328	     0.1523	     0.6101	     0.5098	     0.8456	     0.5693	     0.8975	     1.0077	     0.9143	     1.1163	     0.9489	     1.3821	     1.3435	     1.3869	     1.0454	     1.5042	     1.6489	     1.6353	     1.0691	     1.3467	     1.3908	     0.5181	     0.8767	
    -0.0288	     0.0337	     0.3627	     0.3857	     0.4659	     0.1744	     0.6085	     0.5814	     0.8724	     0.5672	     0.9214	     1.0160	     0.9362	     1.0964	     0.9480	     1.3914	     1.3207	     1.3475	     1.0731	     1.4709	     1.5938	     1.5810	     1.0588	     1.2976	     1.3291	     0.4795	     0.8118	
    -0.0248	     0.0458	     0.4027	     0.4430	     0.4945	     0.1949	     0.6013	     0.6469	     0.8921	     0.5609	     0.9357	     1.0182	     0.9506	     1.0706	     0.9403	     1.3928	     1.2896	     1.3005	     1.0943	     1.4270	     1.5301	     1.5184	     1.0418	     1.2389	     1.2597	     0.4349	     0.7390	
    -0.0223	     0.0561	     0.4412	     0.4954	     0.5183	     0.2131	     0.5897	     0.7048	     0.9044	     0.5507	     0.9403	     1.0160	     0.9570	     1.0398	     0.9275	     1.3866	     1.2513	     1.2471	     1.1090	     1.3740	     1.4594	     1.4488	     1.0188	     1.1720	     1.1832	     0.3860	     0.6605	
