[Subject]	
[Date]	06/02/2016
[Time]	21:19:43
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	76
[Rejected]	4971
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     AF3]	[      F7]	[      F5]	[      F3]	[      F1]	[     FT7]	[     FC5]	[     FC3]	[     FC1]	[      T7]	[      C5]	[      C3]	[      C1]	[     TP7]	[     CP5]	[     CP3]	[     CP1]	[      P7]	[      P5]	[      P3]	[      P1]	[     PO7]	[     PO5]	[     PO3]	[     CB1]	[      O1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     0.2056	     0.0972	     0.2632	     0.5313	     0.2983	     0.3245	     0.1707	     1.0794	     0.4435	     0.6173	     1.0693	     0.5732	     0.4591	     0.8662	     0.8520	     0.1804	     0.8885	     1.2450	     0.0165	     0.2801	     0.9603	     0.9577	    -0.8545	    -0.8393	    -0.6821	    -0.5969	    -0.8466	
     0.2132	     0.0973	     0.3051	     0.5874	     0.3211	     0.3367	     0.1841	     1.1496	     0.4803	     0.6320	     1.0854	     0.6613	     0.4980	     0.8855	     0.8367	     0.2429	     0.9257	     1.2843	     0.0773	     0.3248	     1.0195	     1.0164	    -0.7842	    -0.7599	    -0.5946	    -0.5171	    -0.7601	
     0.2224	     0.0962	     0.3489	     0.6316	     0.3352	     0.3411	     0.1968	     1.2040	     0.5092	     0.6364	     1.0930	     0.7380	     0.5290	     0.8949	     0.8202	     0.3046	     0.9539	     1.3134	     0.1447	     0.3620	     1.0705	     1.0668	    -0.7121	    -0.6791	    -0.5088	    -0.4330	    -0.6686	
     0.2309	     0.0925	     0.3931	     0.6622	     0.3384	     0.3364	     0.2103	     1.2404	     0.5273	     0.6291	     1.0918	     0.8004	     0.5493	     0.8940	     0.8022	     0.3624	     0.9714	     1.3314	     0.2151	     0.3894	     1.1120	     1.1078	    -0.6406	    -0.5991	    -0.4266	    -0.3467	    -0.5742	
     0.2369	     0.0847	     0.4357	     0.6781	     0.3295	     0.3217	     0.2264	     1.2570	     0.5326	     0.6095	     1.0820	     0.8458	     0.5565	     0.8826	     0.7805	     0.4137	     0.9772	     1.3379	     0.2843	     0.4054	     1.1428	     1.1382	    -0.5714	    -0.5218	    -0.3495	    -0.2608	    -0.4790	
     0.2386	     0.0716	     0.4751	     0.6788	     0.3079	     0.2966	     0.2464	     1.2526	     0.5238	     0.5772	     1.0636	     0.8721	     0.5494	     0.8609	     0.7521	     0.4561	     0.9708	     1.3329	     0.3477	     0.4096	     1.1630	     1.1581	    -0.5058	    -0.4485	    -0.2784	    -0.1779	    -0.3852	
     0.2345	     0.0528	     0.5091	     0.6647	     0.2738	     0.2618	     0.2707	     1.2274	     0.5013	     0.5333	     1.0369	     0.8783	     0.5281	     0.8304	     0.7129	     0.4879	     0.9530	     1.3177	     0.4010	     0.4028	     1.1729	     1.1679	    -0.4444	    -0.3799	    -0.2136	    -0.1000	    -0.2944	
     0.2240	     0.0282	     0.5363	     0.6369	     0.2285	     0.2182	     0.2983	     1.1825	     0.4664	     0.4793	     1.0022	     0.8650	     0.4943	     0.7928	     0.6594	     0.5086	     0.9252	     1.2938	     0.4410	     0.3870	     1.1739	     1.1690	    -0.3870	    -0.3156	    -0.1544	    -0.0283	    -0.2074	
     0.2066	    -0.0018	     0.5557	     0.5968	     0.1739	     0.1675	     0.3274	     1.1201	     0.4215	     0.4175	     0.9596	     0.8341	     0.4503	     0.7505	     0.5892	     0.5187	     0.8899	     1.2637	     0.4660	     0.3651	     1.1678	     1.1633	    -0.3328	    -0.2545	    -0.0999	     0.0372	    -0.1245	
     0.1827	    -0.0361	     0.5670	     0.5463	     0.1120	     0.1115	     0.3560	     1.0427	     0.3694	     0.3501	     0.9092	     0.7888	     0.3992	     0.7058	     0.5019	     0.5196	     0.8497	     1.2296	     0.4756	     0.3405	     1.1567	     1.1528	    -0.2807	    -0.1954	    -0.0485	     0.0970	    -0.0452	
     0.1531	    -0.0739	     0.5706	     0.4874	     0.0452	     0.0521	     0.3816	     0.9532	     0.3127	     0.2796	     0.8507	     0.7328	     0.3439	     0.6611	     0.3988	     0.5131	     0.8070	     1.1937	     0.4708	     0.3163	     1.1425	     1.1392	    -0.2295	    -0.1366	     0.0011	     0.1523	     0.0311	
     0.1190	    -0.1138	     0.5668	     0.4220	    -0.0246	    -0.0090	     0.4025	     0.8545	     0.2538	     0.2080	     0.7840	     0.6698	     0.2868	     0.6180	     0.2831	     0.5009	     0.7639	     1.1577	     0.4535	     0.2951	     1.1266	     1.1240	    -0.1788	    -0.0772	     0.0503	     0.2039	     0.1048	
     0.0819	    -0.1546	     0.5560	     0.3523	    -0.0951	    -0.0698	     0.4168	     0.7499	     0.1951	     0.1373	     0.7091	     0.6030	     0.2303	     0.5780	     0.1591	     0.4849	     0.7221	     1.1229	     0.4258	     0.2789	     1.1100	     1.1081	    -0.1282	    -0.0165	     0.0996	     0.2520	     0.1762	
     0.0433	    -0.1953	     0.5380	     0.2801	    -0.1644	    -0.1288	     0.4228	     0.6420	     0.1389	     0.0695	     0.6264	     0.5349	     0.1768	     0.5422	     0.0318	     0.4662	     0.6827	     1.0901	     0.3900	     0.2684	     1.0934	     1.0920	    -0.0783	     0.0453	     0.1492	     0.2963	     0.2449	
     0.0043	    -0.2349	     0.5122	     0.2066	    -0.2311	    -0.1847	     0.4190	     0.5330	     0.0871	     0.0059	     0.5365	     0.4670	     0.1280	     0.5111	    -0.0939	     0.4455	     0.6463	     1.0596	     0.3477	     0.2639	     1.0765	     1.0757	    -0.0297	     0.1076	     0.1989	     0.3358	     0.3100	
    -0.0345	    -0.2733	     0.4773	     0.1324	    -0.2941	    -0.2365	     0.4044	     0.4241	     0.0409	    -0.0525	     0.4402	     0.3997	     0.0854	     0.4844	    -0.2140	     0.4223	     0.6125	     1.0312	     0.2998	     0.2643	     1.0588	     1.0586	     0.0166	     0.1691	     0.2475	     0.3687	     0.3704	
    -0.0732	    -0.3108	     0.4319	     0.0575	    -0.3533	    -0.2841	     0.3786	     0.3150	     0.0010	    -0.1057	     0.3381	     0.3322	     0.0496	     0.4612	    -0.3255	     0.3951	     0.5802	     1.0036	     0.2466	     0.2678	     1.0392	     1.0394	     0.0592	     0.2282	     0.2936	     0.3935	     0.4244	
    -0.1128	    -0.3481	     0.3743	    -0.0191	    -0.4090	    -0.3280	     0.3413	     0.2050	    -0.0332	    -0.1543	     0.2305	     0.2631	     0.0198	     0.4395	    -0.4271	     0.3618	     0.5479	     0.9751	     0.1881	     0.2721	     1.0157	     1.0166	     0.0972	     0.2828	     0.3355	     0.4084	     0.4707	
    -0.1545	    -0.3863	     0.3032	    -0.0981	    -0.4621	    -0.3691	     0.2925	     0.0929	    -0.0630	    -0.1993	     0.1177	     0.1908	    -0.0054	     0.4173	    -0.5188	     0.3197	     0.5131	     0.9438	     0.1243	     0.2741	     0.9863	     0.9881	     0.1292	     0.3310	     0.3711	     0.4126	     0.5079	
    -0.1997	    -0.4263	     0.2183	    -0.1801	    -0.5134	    -0.4084	     0.2325	    -0.0219	    -0.0903	    -0.2421	     0.0000	     0.1138	    -0.0280	     0.3921	    -0.6019	     0.2665	     0.4733	     0.9072	     0.0556	     0.2712	     0.9491	     0.9521	     0.1547	     0.3711	     0.3987	     0.4057	     0.5354	
    -0.2492	    -0.4684	     0.1202	    -0.2649	    -0.5632	    -0.4463	     0.1622	    -0.1395	    -0.1167	    -0.2838	    -0.1218	     0.0313	    -0.0502	     0.3619	    -0.6780	     0.2011	     0.4267	     0.8639	    -0.0167	     0.2612	     0.9025	     0.9071	     0.1737	     0.4022	     0.4171	     0.3890	     0.5534	
    -0.3031	    -0.5123	     0.0107	    -0.3514	    -0.6111	    -0.4829	     0.0840	    -0.2585	    -0.1434	    -0.3246	    -0.2460	    -0.0563	    -0.0735	     0.3258	    -0.7488	     0.1236	     0.3721	     0.8130	    -0.0903	     0.2430	     0.8460	     0.8526	     0.1872	     0.4241	     0.4264	     0.3647	     0.5631	
    -0.3611	    -0.5568	    -0.1073	    -0.4373	    -0.6559	    -0.5171	     0.0010	    -0.3765	    -0.1706	    -0.3640	    -0.3700	    -0.1474	    -0.0986	     0.2837	    -0.8154	     0.0361	     0.3093	     0.7547	    -0.1625	     0.2170	     0.7801	     0.7891	     0.1974	     0.4380	     0.4274	     0.3362	     0.5668	
    -0.4219	    -0.6003	    -0.2303	    -0.5203	    -0.6963	    -0.5478	    -0.0826	    -0.4899	    -0.1977	    -0.4009	    -0.4905	    -0.2399	    -0.1253	     0.2365	    -0.8779	    -0.0581	     0.2394	     0.6900	    -0.2300	     0.1842	     0.7061	     0.7177	     0.2069	     0.4456	     0.4218	     0.3072	     0.5671	
    -0.4842	    -0.6415	    -0.3544	    -0.5979	    -0.7307	    -0.5736	    -0.1620	    -0.5955	    -0.2241	    -0.4342	    -0.6042	    -0.3315	    -0.1527	     0.1854	    -0.9353	    -0.1551	     0.1637	     0.6205	    -0.2898	     0.1463	     0.6259	     0.6403	     0.2186	     0.4488	     0.4119	     0.2813	     0.5666	
    -0.5466	    -0.6790	    -0.4754	    -0.6683	    -0.7580	    -0.5936	    -0.2326	    -0.6906	    -0.2487	    -0.4625	    -0.7077	    -0.4203	    -0.1800	     0.1320	    -0.9858	    -0.2510	     0.0841	     0.5477	    -0.3394	     0.1051	     0.5412	     0.5584	     0.2346	     0.4494	     0.3995	     0.2612	     0.5676	
    -0.6074	    -0.7119	    -0.5889	    -0.7304	    -0.7779	    -0.6073	    -0.2905	    -0.7735	    -0.2710	    -0.4853	    -0.7982	    -0.5053	    -0.2066	     0.0778	    -1.0264	    -0.3423	     0.0023	     0.4729	    -0.3767	     0.0617	     0.4538	     0.4736	     0.2563	     0.4489	     0.3866	     0.2488	     0.5717	
    -0.6654	    -0.7399	    -0.6912	    -0.7838	    -0.7903	    -0.6148	    -0.3333	    -0.8441	    -0.2913	    -0.5023	    -0.8739	    -0.5860	    -0.2322	     0.0238	    -1.0538	    -0.4264	    -0.0804	     0.3972	    -0.4002	     0.0169	     0.3650	     0.3872	     0.2842	     0.4483	     0.3744	     0.2451	     0.5799	
