[Subject]	
[Date]	06/02/2016
[Time]	21:19:43
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	127
[Rejected]	4920
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP2]	[     AF4]	[      F2]	[      F4]	[      F6]	[      F8]	[     FC2]	[     FC4]	[     FC6]	[     FT8]	[      C2]	[      C4]	[      C6]	[      T8]	[     CP2]	[     CP4]	[     CP6]	[     TP8]	[      P2]	[      P4]	[      P6]	[      P8]	[     PO4]	[     PO6]	[     PO8]	[      O2]	[     CB2]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     1.3735	     1.8660	     2.0410	     1.8797	     1.9666	     1.5307	     1.9961	     1.6257	     1.5565	     1.3516	     1.8143	     1.7343	     1.4257	     1.1710	     1.8072	     1.9383	     1.6516	     1.4177	     1.6384	     1.8388	     1.7644	     0.9261	     1.3154	     1.2956	     1.0178	     0.6640	     0.2477	
     1.3980	     1.8720	     2.0750	     1.9141	     1.9527	     1.5466	     2.0238	     1.6629	     1.5770	     1.4083	     1.8240	     1.7417	     1.4580	     1.1842	     1.7952	     1.9190	     1.6477	     1.3572	     1.6182	     1.8174	     1.7468	     0.9247	     1.3065	     1.2975	     1.0325	     0.6514	     0.2266	
     1.4163	     1.8584	     2.0991	     1.9435	     1.9323	     1.5479	     2.0446	     1.6991	     1.5990	     1.4485	     1.8300	     1.7422	     1.4812	     1.1954	     1.7818	     1.8970	     1.6393	     1.2828	     1.5980	     1.7952	     1.7259	     0.9219	     1.2999	     1.2995	     1.0459	     0.6419	     0.2102	
     1.4290	     1.8300	     2.1137	     1.9676	     1.9078	     1.5367	     2.0581	     1.7333	     1.6226	     1.4738	     1.8315	     1.7347	     1.4970	     1.2022	     1.7669	     1.8721	     1.6264	     1.1970	     1.5775	     1.7720	     1.7018	     0.9183	     1.2955	     1.3018	     1.0576	     0.6348	     0.1981	
     1.4372	     1.7920	     2.1194	     1.9859	     1.8813	     1.5152	     2.0640	     1.7641	     1.6475	     1.4863	     1.8280	     1.7188	     1.5075	     1.2023	     1.7503	     1.8441	     1.6092	     1.1030	     1.5568	     1.7478	     1.6752	     0.9146	     1.2930	     1.3044	     1.0676	     0.6299	     0.1899	
     1.4419	     1.7505	     2.1168	     1.9979	     1.8544	     1.4854	     2.0620	     1.7901	     1.6730	     1.4870	     1.8193	     1.6944	     1.5143	     1.1939	     1.7320	     1.8130	     1.5884	     1.0044	     1.5356	     1.7228	     1.6466	     0.9113	     1.2925	     1.3076	     1.0762	     0.6267	     0.1856	
     1.4442	     1.7110	     2.1067	     2.0028	     1.8275	     1.4490	     2.0521	     1.8100	     1.6974	     1.4770	     1.8051	     1.6625	     1.5187	     1.1762	     1.7118	     1.7789	     1.5645	     0.9045	     1.5140	     1.6972	     1.6167	     0.9090	     1.2937	     1.3115	     1.0834	     0.6250	     0.1845	
     1.4450	     1.6780	     2.0897	     1.9999	     1.8006	     1.4068	     2.0340	     1.8221	     1.7182	     1.4560	     1.7852	     1.6241	     1.5210	     1.1492	     1.6897	     1.7421	     1.5385	     0.8065	     1.4917	     1.6711	     1.5862	     0.9078	     1.2961	     1.3161	     1.0893	     0.6240	     0.1858	
     1.4444	     1.6546	     2.0659	     1.9878	     1.7725	     1.3592	     2.0072	     1.8249	     1.7323	     1.4232	     1.7590	     1.5802	     1.5206	     1.1137	     1.6651	     1.7029	     1.5108	     0.7134	     1.4682	     1.6443	     1.5552	     0.9076	     1.2990	     1.3208	     1.0934	     0.6227	     0.1881	
     1.4423	     1.6420	     2.0347	     1.9652	     1.7413	     1.3060	     1.9708	     1.8167	     1.7366	     1.3773	     1.7258	     1.5317	     1.5166	     1.0718	     1.6374	     1.6613	     1.4820	     0.6275	     1.4429	     1.6163	     1.5239	     0.9077	     1.3012	     1.3246	     1.0947	     0.6201	     0.1899	
     1.4379	     1.6393	     1.9955	     1.9307	     1.7051	     1.2468	     1.9240	     1.7957	     1.7285	     1.3170	     1.6849	     1.4791	     1.5072	     1.0259	     1.6057	     1.6173	     1.4525	     0.5511	     1.4149	     1.5864	     1.4920	     0.9076	     1.3013	     1.3264	     1.0923	     0.6150	     0.1897	
     1.4302	     1.6441	     1.9474	     1.8833	     1.6622	     1.1811	     1.8660	     1.7611	     1.7057	     1.2419	     1.6356	     1.4231	     1.4911	     0.9791	     1.5692	     1.5711	     1.4221	     0.4859	     1.3833	     1.5542	     1.4591	     0.9066	     1.2981	     1.3250	     1.0854	     0.6066	     0.1864	
     1.4183	     1.6527	     1.8896	     1.8226	     1.6110	     1.1094	     1.7962	     1.7122	     1.6670	     1.1524	     1.5773	     1.3640	     1.4669	     0.9340	     1.5271	     1.5224	     1.3909	     0.4328	     1.3474	     1.5188	     1.4249	     0.9041	     1.2904	     1.3193	     1.0733	     0.5945	     0.1792	
     1.4011	     1.6606	     1.8219	     1.7489	     1.5510	     1.0328	     1.7147	     1.6495	     1.6120	     1.0508	     1.5099	     1.3025	     1.4340	     0.8926	     1.4787	     1.4712	     1.3584	     0.3918	     1.3063	     1.4797	     1.3889	     0.8998	     1.2773	     1.3087	     1.0559	     0.5788	     0.1682	
     1.3778	     1.6630	     1.7442	     1.6633	     1.4826	     0.9533	     1.6221	     1.5741	     1.5415	     0.9402	     1.4338	     1.2389	     1.3925	     0.8558	     1.4233	     1.4172	     1.3243	     0.3621	     1.2592	     1.4362	     1.3505	     0.8935	     1.2580	     1.2924	     1.0334	     0.5600	     0.1536	
     1.3478	     1.6554	     1.6572	     1.5678	     1.4069	     0.8731	     1.5194	     1.4873	     1.4573	     0.8250	     1.3492	     1.1739	     1.3431	     0.8236	     1.3607	     1.3602	     1.2881	     0.3416	     1.2057	     1.3877	     1.3093	     0.8848	     1.2319	     1.2703	     1.0063	     0.5386	     0.1358	
     1.3109	     1.6334	     1.5616	     1.4648	     1.3251	     0.7942	     1.4080	     1.3915	     1.3618	     0.7096	     1.2571	     1.1078	     1.2875	     0.7946	     1.2906	     1.2998	     1.2494	     0.3280	     1.1450	     1.3337	     1.2650	     0.8734	     1.1985	     1.2419	     0.9752	     0.5152	     0.1150	
     1.2667	     1.5938	     1.4588	     1.3569	     1.2386	     0.7176	     1.2896	     1.2889	     1.2575	     0.5983	     1.1583	     1.0413	     1.2274	     0.7666	     1.2127	     1.2357	     1.2079	     0.3184	     1.0766	     1.2733	     1.2168	     0.8587	     1.1573	     1.2070	     0.9405	     0.4898	     0.0912	
     1.2155	     1.5345	     1.3500	     1.2467	     1.1482	     0.6437	     1.1658	     1.1819	     1.1469	     0.4942	     1.0538	     0.9748	     1.1644	     0.7366	     1.1269	     1.1672	     1.1628	     0.3098	     0.9998	     1.2056	     1.1640	     0.8398	     1.1075	     1.1648	     0.9024	     0.4621	     0.0642	
     1.1573	     1.4549	     1.2368	     1.1366	     1.0547	     0.5722	     1.0386	     1.0729	     1.0318	     0.3992	     0.9446	     0.9085	     1.0994	     0.7009	     1.0329	     1.0936	     1.1134	     0.2991	     0.9142	     1.1296	     1.1055	     0.8153	     1.0483	     1.1144	     0.8605	     0.4311	     0.0333	
     1.0930	     1.3560	     1.1208	     1.0288	     0.9591	     0.5025	     0.9097	     0.9644	     0.9141	     0.3133	     0.8315	     0.8428	     1.0327	     0.6557	     0.9306	     1.0143	     1.0588	     0.2834	     0.8191	     1.0445	     1.0402	     0.7836	     0.9789	     1.0547	     0.8141	     0.3958	    -0.0021	
     1.0234	     1.2404	     1.0037	     0.9250	     0.8618	     0.4338	     0.7809	     0.8582	     0.7952	     0.2352	     0.7157	     0.7778	     0.9640	     0.5970	     0.8200	     0.9287	     0.9986	     0.2599	     0.7142	     0.9496	     0.9672	     0.7433	     0.8986	     0.9846	     0.7625	     0.3546	    -0.0426	
     0.9502	     1.1125	     0.8875	     0.8266	     0.7634	     0.3655	     0.6539	     0.7559	     0.6766	     0.1625	     0.5983	     0.7137	     0.8926	     0.5217	     0.7017	     0.8370	     0.9323	     0.2262	     0.6000	     0.8448	     0.8862	     0.6933	     0.8074	     0.9038	     0.7048	     0.3064	    -0.0882	
     0.8751	     0.9780	     0.7744	     0.7345	     0.6641	     0.2974	     0.5306	     0.6588	     0.5594	     0.0928	     0.4807	     0.6508	     0.8178	     0.4276	     0.5768	     0.7398	     0.8602	     0.1810	     0.4774	     0.7311	     0.7973	     0.6329	     0.7057	     0.8122	     0.6408	     0.2508	    -0.1385	
     0.8007	     0.8434	     0.6665	     0.6494	     0.5644	     0.2299	     0.4129	     0.5679	     0.4448	     0.0244	     0.3645	     0.5897	     0.7392	     0.3146	     0.4474	     0.6385	     0.7825	     0.1243	     0.3481	     0.6097	     0.7016	     0.5624	     0.5948	     0.7111	     0.5709	     0.1878	    -0.1920	
     0.7295	     0.7158	     0.5664	     0.5718	     0.4650	     0.1640	     0.3026	     0.4836	     0.3337	    -0.0430	     0.2516	     0.5306	     0.6572	     0.1847	     0.3157	     0.5350	     0.6999	     0.0579	     0.2146	     0.4829	     0.6005	     0.4826	     0.4767	     0.6019	     0.4959	     0.1184	    -0.2467	
     0.6639	     0.6019	     0.4761	     0.5020	     0.3668	     0.1010	     0.2016	     0.4062	     0.2269	    -0.1083	     0.1439	     0.4737	     0.5727	     0.0423	     0.1844	     0.4310	     0.6133	    -0.0146	     0.0797	     0.3531	     0.4955	     0.3953	     0.3540	     0.4872	     0.4172	     0.0445	    -0.3002	
     0.6065	     0.5075	     0.3978	     0.4402	     0.2714	     0.0427	     0.1114	     0.3358	     0.1260	    -0.1689	     0.0430	     0.4191	     0.4873	    -0.1064	     0.0562	     0.3282	     0.5238	    -0.0885	    -0.0537	     0.2229	     0.3883	     0.3028	     0.2294	     0.3693	     0.3364	    -0.0319	    -0.3499	
     0.5590	     0.4373	     0.3330	     0.3870	     0.1809	    -0.0093	     0.0336	     0.2726	     0.0332	    -0.2214	    -0.0494	     0.3665	     0.4029	    -0.2542	    -0.0663	     0.2280	     0.4325	    -0.1586	    -0.1825	     0.0950	     0.2805	     0.2077	     0.1058	     0.2511	     0.2550	    -0.1082	    -0.3935	
