[Subject]	
[Date]	06/02/2016
[Time]	21:19:43
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	61
[Rejected]	4986
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     AF3]	[      F7]	[      F5]	[      F3]	[      F1]	[     FT7]	[     FC5]	[     FC3]	[     FC1]	[      T7]	[      C5]	[      C3]	[      C1]	[     TP7]	[     CP5]	[     CP3]	[     CP1]	[      P7]	[      P5]	[      P3]	[      P1]	[     PO7]	[     PO5]	[     PO3]	[     CB1]	[      O1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     0.9077	     1.0019	     1.1269	     1.0946	     1.0227	     1.0477	     1.3599	     1.0193	     1.4101	     1.1841	     0.7700	     1.3883	     1.4163	     1.0109	     0.7020	     1.0047	     1.5309	     1.0745	     0.2341	     0.5548	     0.8877	     0.8888	     0.1132	     0.2160	     0.4253	    -0.2794	    -0.2700	
     0.8662	     0.9942	     1.1421	     1.1313	     1.0716	     1.0703	     1.4114	     1.0699	     1.5030	     1.2484	     0.8459	     1.4699	     1.5129	     1.0945	     0.8786	     1.1086	     1.6566	     1.2276	     0.3442	     0.6732	     1.0555	     1.0590	     0.2339	     0.3493	     0.5633	    -0.2137	    -0.1791	
     0.8190	     0.9786	     1.1507	     1.1625	     1.1110	     1.0814	     1.4596	     1.1146	     1.5788	     1.3001	     0.9211	     1.5352	     1.5914	     1.1669	     1.0513	     1.2038	     1.7705	     1.3724	     0.4554	     0.7872	     1.2177	     1.2237	     0.3488	     0.4776	     0.6963	    -0.1516	    -0.0852	
     0.7682	     0.9570	     1.1548	     1.1888	     1.1416	     1.0825	     1.5056	     1.1533	     1.6375	     1.3398	     0.9976	     1.5850	     1.6523	     1.2285	     1.2172	     1.2903	     1.8728	     1.5085	     0.5688	     0.8969	     1.3738	     1.3821	     0.4582	     0.6011	     0.8242	    -0.0935	     0.0116	
     0.7157	     0.9312	     1.1562	     1.2111	     1.1642	     1.0755	     1.5496	     1.1861	     1.6798	     1.3683	     1.0773	     1.6209	     1.6963	     1.2797	     1.3733	     1.3688	     1.9636	     1.6354	     0.6849	     1.0023	     1.5233	     1.5336	     0.5622	     0.7201	     0.9472	    -0.0394	     0.1107	
     0.6628	     0.9022	     1.1561	     1.2296	     1.1790	     1.0617	     1.5906	     1.2131	     1.7063	     1.3861	     1.1608	     1.6448	     1.7243	     1.3205	     1.5163	     1.4399	     2.0429	     1.7522	     0.8032	     1.1028	     1.6653	     1.6770	     0.6609	     0.8344	     1.0649	     0.0104	     0.2107	
     0.6094	     0.8699	     1.1542	     1.2436	     1.1853	     1.0414	     1.6266	     1.2336	     1.7168	     1.3927	     1.2467	     1.6578	     1.7362	     1.3501	     1.6423	     1.5034	     2.1099	     1.8573	     0.9218	     1.1971	     1.7979	     1.8104	     0.7533	     0.9429	     1.1764	     0.0548	     0.3094	
     0.5548	     0.8335	     1.1491	     1.2516	     1.1821	     1.0144	     1.6548	     1.2466	     1.7109	     1.3872	     1.3318	     1.6606	     1.7318	     1.3672	     1.7472	     1.5587	     2.1635	     1.9484	     1.0376	     1.2837	     1.9187	     1.9315	     0.8381	     1.0439	     1.2802	     0.0930	     0.4040	
     0.4979	     0.7918	     1.1387	     1.2521	     1.1678	     0.9797	     1.6716	     1.2515	     1.6881	     1.3684	     1.4122	     1.6538	     1.7108	     1.3703	     1.8270	     1.6049	     2.2024	     2.0232	     1.1473	     1.3611	     2.0252	     2.0377	     0.9143	     1.1356	     1.3747	     0.1241	     0.4919	
     0.4379	     0.7441	     1.1214	     1.2445	     1.1418	     0.9370	     1.6734	     1.2484	     1.6490	     1.3361	     1.4838	     1.6384	     1.6737	     1.3589	     1.8791	     1.6416	     2.2263	     2.0805	     1.2477	     1.4286	     2.1157	     2.1276	     0.9811	     1.2166	     1.4591	     0.1482	     0.5717	
     0.3747	     0.6905	     1.0970	     1.2289	     1.1045	     0.8863	     1.6577	     1.2387	     1.5952	     1.2907	     1.5437	     1.6164	     1.6224	     1.3334	     1.9025	     1.6691	     2.2357	     2.1201	     1.3367	     1.4867	     2.1897	     2.2006	     1.0391	     1.2864	     1.5332	     0.1660	     0.6427	
     0.3088	     0.6312	     1.0660	     1.2059	     1.0567	     0.8284	     1.6229	     1.2238	     1.5293	     1.2337	     1.5901	     1.5897	     1.5596	     1.2952	     1.8982	     1.6889	     2.2325	     2.1429	     1.4137	     1.5365	     2.2476	     2.2573	     1.0899	     1.3458	     1.5978	     0.1792	     0.7055	
     0.2411	     0.5673	     1.0302	     1.1762	     1.0000	     0.7643	     1.5692	     1.2053	     1.4542	     1.1672	     1.6227	     1.5606	     1.4882	     1.2461	     1.8687	     1.7030	     2.2186	     2.1507	     1.4793	     1.5797	     2.2906	     2.2991	     1.1356	     1.3958	     1.6544	     0.1901	     0.7615	
     0.1723	     0.4995	     0.9913	     1.1400	     0.9354	     0.6949	     1.4981	     1.1837	     1.3724	     1.0931	     1.6424	     1.5299	     1.4110	     1.1880	     1.8175	     1.7132	     2.1962	     2.1456	     1.5349	     1.6177	     2.3201	     2.3275	     1.1786	     1.4382	     1.7045	     0.2011	     0.8124	
     0.1031	     0.4283	     0.9510	     1.0969	     0.8635	     0.6209	     1.4123	     1.1587	     1.2857	     1.0127	     1.6508	     1.4972	     1.3296	     1.1224	     1.7491	     1.7209	     2.1665	     2.1291	     1.5823	     1.6513	     2.3371	     2.3436	     1.2210	     1.4746	     1.7489	     0.2144	     0.8596	
     0.0336	     0.3536	     0.9102	     1.0462	     0.7846	     0.5422	     1.3149	     1.1296	     1.1946	     0.9272	     1.6501	     1.4607	     1.2447	     1.0501	     1.6681	     1.7263	     2.1299	     2.1025	     1.6225	     1.6804	     2.3422	     2.3480	     1.2637	     1.5060	     1.7881	     0.2320	     0.9042	
    -0.0366	     0.2752	     0.8690	     0.9873	     0.6986	     0.4586	     1.2095	     1.0954	     1.0993	     0.8368	     1.6427	     1.4179	     1.1560	     0.9712	     1.5793	     1.7280	     2.0862	     2.0661	     1.6561	     1.7038	     2.3350	     2.3407	     1.3070	     1.5330	     1.8216	     0.2553	     0.9469	
    -0.1081	     0.1926	     0.8267	     0.9202	     0.6053	     0.3698	     1.0996	     1.0556	     0.9993	     0.7415	     1.6314	     1.3660	     1.0630	     0.8858	     1.4879	     1.7243	     2.0340	     2.0198	     1.6830	     1.7200	     2.3148	     2.3209	     1.3503	     1.5556	     1.8488	     0.2852	     0.9879	
    -0.1812	     0.1056	     0.7821	     0.8455	     0.5052	     0.2755	     0.9888	     1.0100	     0.8943	     0.6416	     1.6188	     1.3034	     0.9648	     0.7938	     1.3992	     1.7124	     1.9721	     1.9634	     1.7029	     1.7274	     2.2810	     2.2881	     1.3924	     1.5733	     1.8685	     0.3219	     1.0270	
    -0.2564	     0.0141	     0.7339	     0.7642	     0.3991	     0.1761	     0.8800	     0.9589	     0.7842	     0.5373	     1.6071	     1.2292	     0.8607	     0.6955	     1.3178	     1.6901	     1.8994	     1.8967	     1.7148	     1.7251	     2.2329	     2.2416	     1.4316	     1.5857	     1.8802	     0.3650	     1.0640	
    -0.3332	    -0.0813	     0.6808	     0.6776	     0.2881	     0.0722	     0.7758	     0.9024	     0.6695	     0.4294	     1.5974	     1.1441	     0.7510	     0.5918	     1.2472	     1.6555	     1.8156	     1.8198	     1.7179	     1.7129	     2.1707	     2.1815	     1.4666	     1.5923	     1.8835	     0.4137	     1.0986	
    -0.4109	    -0.1794	     0.6226	     0.5875	     0.1742	    -0.0345	     0.6784	     0.8407	     0.5513	     0.3194	     1.5898	     1.0500	     0.6367	     0.4842	     1.1893	     1.6085	     1.7212	     1.7339	     1.7115	     1.6917	     2.0953	     2.1088	     1.4963	     1.5932	     1.8789	     0.4669	     1.1305	
    -0.4879	    -0.2783	     0.5600	     0.4956	     0.0597	    -0.1416	     0.5908	     0.7743	     0.4319	     0.2095	     1.5839	     0.9501	     0.5201	     0.3752	     1.1446	     1.5503	     1.6180	     1.6406	     1.6954	     1.6635	     2.0087	     2.0255	     1.5204	     1.5891	     1.8679	     0.5237	     1.1601	
    -0.5615	    -0.3751	     0.4948	     0.4043	    -0.0521	    -0.2457	     0.5160	     0.7042	     0.3148	     0.1029	     1.5783	     0.8489	     0.4047	     0.2681	     1.1118	     1.4841	     1.5092	     1.5426	     1.6702	     1.6313	     1.9142	     1.9345	     1.5396	     1.5813	     1.8526	     0.5832	     1.1882	
    -0.6286	    -0.4663	     0.4298	     0.3160	    -0.1576	    -0.3429	     0.4565	     0.6320	     0.2040	     0.0032	     1.5715	     0.7513	     0.2952	     0.1672	     1.0887	     1.4145	     1.3990	     1.4435	     1.6369	     1.5987	     1.8156	     1.8397	     1.5553	     1.5722	     1.8360	     0.6446	     1.2161	
    -0.6855	    -0.5480	     0.3677	     0.2335	    -0.2525	    -0.4285	     0.4136	     0.5599	     0.1044	    -0.0856	     1.5614	     0.6625	     0.1965	     0.0765	     1.0726	     1.3469	     1.2919	     1.3468	     1.5971	     1.5697	     1.7175	     1.7451	     1.5696	     1.5640	     1.8211	     0.7074	     1.2451	
    -0.7292	    -0.6166	     0.3112	     0.1593	    -0.3332	    -0.4987	     0.3866	     0.4907	     0.0207	    -0.1600	     1.5457	     0.5875	     0.1135	     0.0002	     1.0607	     1.2863	     1.1921	     1.2559	     1.5528	     1.5478	     1.6238	     1.6546	     1.5847	     1.5594	     1.8105	     0.7708	     1.2767	
    -0.7569	    -0.6694	     0.2623	     0.0960	    -0.3963	    -0.5502	     0.3735	     0.4269	    -0.0436	    -0.2175	     1.5220	     0.5303	     0.0499	    -0.0593	     1.0512	     1.2369	     1.1028	     1.1730	     1.5059	     1.5354	     1.5377	     1.5709	     1.6026	     1.5602	     1.8064	     0.8337	     1.3115	
    -0.7675	    -0.7045	     0.2222	     0.0450	    -0.4399	    -0.5814	     0.3713	     0.3711	    -0.0861	    -0.2567	     1.4879	     0.4941	     0.0079	    -0.1006	     1.0430	     1.2011	     1.0254	     1.0992	     1.4581	     1.5338	     1.4608	     1.4956	     1.6247	     1.5676	     1.8095	     0.8950	     1.3493	
