[Subject]	
[Date]	06/02/2016
[Time]	21:19:43
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	79
[Rejected]	4968
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     AF3]	[      F7]	[      F5]	[      F3]	[      F1]	[     FT7]	[     FC5]	[     FC3]	[     FC1]	[      T7]	[      C5]	[      C3]	[      C1]	[     TP7]	[     CP5]	[     CP3]	[     CP1]	[      P7]	[      P5]	[      P3]	[      P1]	[     PO7]	[     PO5]	[     PO3]	[     CB1]	[      O1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     1.1643	     1.4178	     1.5893	     1.5393	     1.5384	     1.4906	     0.9571	     0.9734	     0.9181	     1.0256	     0.0722	     0.3336	     0.7104	    -0.1066	    -0.2616	    -0.3267	    -0.7555	    -0.8621	    -0.3602	    -0.4983	    -1.1924	    -1.1676	    -0.5977	    -0.8392	    -0.9304	    -0.6422	    -0.7809	
     1.1946	     1.4509	     1.5806	     1.5557	     1.5485	     1.5102	     0.8985	     1.0009	     0.9388	     1.0361	     0.0608	     0.3816	     0.7328	    -0.0929	    -0.2671	    -0.3041	    -0.7210	    -0.8499	    -0.3480	    -0.4685	    -1.1658	    -1.1440	    -0.5702	    -0.7867	    -0.8517	    -0.5867	    -0.7171	
     1.2172	     1.4748	     1.5605	     1.5602	     1.5493	     1.5207	     0.8395	     1.0184	     0.9533	     1.0416	     0.0571	     0.4235	     0.7503	    -0.0799	    -0.2762	    -0.2761	    -0.6819	    -0.8320	    -0.3302	    -0.4325	    -1.1308	    -1.1122	    -0.5359	    -0.7216	    -0.7601	    -0.5226	    -0.6419	
     1.2309	     1.4885	     1.5300	     1.5530	     1.5400	     1.5204	     0.7834	     1.0263	     0.9601	     1.0405	     0.0605	     0.4576	     0.7609	    -0.0693	    -0.2895	    -0.2449	    -0.6401	    -0.8101	    -0.3080	    -0.3916	    -1.0889	    -1.0735	    -0.4953	    -0.6450	    -0.6577	    -0.4508	    -0.5566	
     1.2347	     1.4910	     1.4900	     1.5349	     1.5198	     1.5075	     0.7329	     1.0247	     0.9574	     1.0313	     0.0699	     0.4826	     0.7629	    -0.0627	    -0.3074	    -0.2127	    -0.5975	    -0.7857	    -0.2826	    -0.3471	    -1.0420	    -1.0298	    -0.4490	    -0.5585	    -0.5473	    -0.3726	    -0.4629	
     1.2280	     1.4822	     1.4412	     1.5069	     1.4883	     1.4808	     0.6894	     1.0143	     0.9443	     1.0125	     0.0833	     0.4985	     0.7551	    -0.0615	    -0.3298	    -0.1813	    -0.5558	    -0.7607	    -0.2556	    -0.2999	    -0.9917	    -0.9825	    -0.3978	    -0.4636	    -0.4315	    -0.2891	    -0.3625	
     1.2106	     1.4617	     1.3846	     1.4699	     1.4454	     1.4397	     0.6531	     0.9953	     0.9204	     0.9832	     0.0989	     0.5058	     0.7372	    -0.0664	    -0.3564	    -0.1521	    -0.5162	    -0.7361	    -0.2282	    -0.2509	    -0.9394	    -0.9331	    -0.3423	    -0.3624	    -0.3131	    -0.2014	    -0.2571	
     1.1830	     1.4301	     1.3208	     1.4250	     1.3919	     1.3841	     0.6230	     0.9682	     0.8864	     0.9429	     0.1144	     0.5058	     0.7097	    -0.0775	    -0.3856	    -0.1252	    -0.4792	    -0.7128	    -0.2015	    -0.2004	    -0.8860	    -0.8825	    -0.2829	    -0.2565	    -0.1942	    -0.1105	    -0.1481	
     1.1460	     1.3881	     1.2506	     1.3734	     1.3288	     1.3149	     0.5979	     0.9333	     0.8434	     0.8920	     0.1281	     0.5002	     0.6740	    -0.0942	    -0.4153	    -0.1001	    -0.4449	    -0.6908	    -0.1762	    -0.1486	    -0.8320	    -0.8312	    -0.2200	    -0.1476	    -0.0769	    -0.0173	    -0.0370	
     1.1010	     1.3367	     1.1751	     1.3162	     1.2578	     1.2337	     0.5766	     0.8911	     0.7933	     0.8313	     0.1387	     0.4904	     0.6321	    -0.1150	    -0.4427	    -0.0757	    -0.4126	    -0.6698	    -0.1525	    -0.0957	    -0.7774	    -0.7793	    -0.1540	    -0.0372	     0.0375	     0.0772	     0.0751	
     1.0495	     1.2775	     1.0954	     1.2546	     1.1806	     1.1422	     0.5580	     0.8422	     0.7384	     0.7621	     0.1454	     0.4776	     0.5864	    -0.1384	    -0.4651	    -0.0508	    -0.3816	    -0.6493	    -0.1302	    -0.0417	    -0.7223	    -0.7267	    -0.0849	     0.0732	     0.1477	     0.1722	     0.1867	
     0.9928	     1.2115	     1.0126	     1.1892	     1.0986	     1.0424	     0.5414	     0.7867	     0.6802	     0.6859	     0.1477	     0.4620	     0.5388	    -0.1630	    -0.4800	    -0.0247	    -0.3512	    -0.6287	    -0.1091	     0.0127	    -0.6666	    -0.6736	    -0.0135	     0.1820	     0.2526	     0.2666	     0.2964	
     0.9323	     1.1398	     0.9274	     1.1203	     1.0129	     0.9361	     0.5254	     0.7244	     0.6202	     0.6039	     0.1453	     0.4434	     0.4906	    -0.1877	    -0.4861	     0.0027	    -0.3210	    -0.6076	    -0.0890	     0.0664	    -0.6107	    -0.6202	     0.0592	     0.2871	     0.3509	     0.3593	     0.4026	
     0.8688	     1.0631	     0.8404	     1.0473	     0.9241	     0.8244	     0.5086	     0.6548	     0.5587	     0.5171	     0.1376	     0.4211	     0.4424	    -0.2120	    -0.4828	     0.0304	    -0.2914	    -0.5864	    -0.0695	     0.1179	    -0.5554	    -0.5673	     0.1317	     0.3862	     0.4413	     0.4490	     0.5035	
     0.8028	     0.9813	     0.7514	     0.9694	     0.8319	     0.7084	     0.4891	     0.5774	     0.4954	     0.4258	     0.1244	     0.3941	     0.3936	    -0.2361	    -0.4709	     0.0571	    -0.2631	    -0.5657	    -0.0506	     0.1647	    -0.5020	    -0.5162	     0.2018	     0.4769	     0.5221	     0.5341	     0.5969	
     0.7345	     0.8943	     0.6597	     0.8854	     0.7359	     0.5886	     0.4648	     0.4918	     0.4291	     0.3304	     0.1052	     0.3616	     0.3431	    -0.2605	    -0.4515	     0.0806	    -0.2374	    -0.5463	    -0.0319	     0.2047	    -0.4521	    -0.4684	     0.2667	     0.5564	     0.5913	     0.6127	     0.6807	
     0.6637	     0.8017	     0.5644	     0.7945	     0.6352	     0.4653	     0.4338	     0.3986	     0.3591	     0.2311	     0.0803	     0.3229	     0.2897	    -0.2860	    -0.4258	     0.0995	    -0.2156	    -0.5292	    -0.0135	     0.2354	    -0.4072	    -0.4252	     0.3236	     0.6223	     0.6474	     0.6824	     0.7528	
     0.5905	     0.7035	     0.4648	     0.6965	     0.5296	     0.3395	     0.3949	     0.2991	     0.2845	     0.1284	     0.0506	     0.2775	     0.2323	    -0.3128	    -0.3945	     0.1126	    -0.1984	    -0.5148	     0.0049	     0.2553	    -0.3682	    -0.3876	     0.3701	     0.6731	     0.6891	     0.7414	     0.8114	
     0.5150	     0.6000	     0.3607	     0.5919	     0.4193	     0.2121	     0.3484	     0.1960	     0.2054	     0.0232	     0.0179	     0.2256	     0.1705	    -0.3408	    -0.3580	     0.1198	    -0.1861	    -0.5028	     0.0237	     0.2639	    -0.3351	    -0.3556	     0.4046	     0.7082	     0.7160	     0.7883	     0.8559	
     0.4378	     0.4918	     0.2529	     0.4821	     0.3052	     0.0849	     0.2957	     0.0922	     0.1224	    -0.0830	    -0.0155	     0.1681	     0.1044	    -0.3693	    -0.3162	     0.1216	    -0.1781	    -0.4924	     0.0430	     0.2619	    -0.3074	    -0.3286	     0.4268	     0.7279	     0.7284	     0.8223	     0.8861	
     0.3591	     0.3803	     0.1429	     0.3688	     0.1885	    -0.0405	     0.2396	    -0.0093	     0.0366	    -0.1883	    -0.0474	     0.1064	     0.0349	    -0.3970	    -0.2691	     0.1192	    -0.1732	    -0.4820	     0.0629	     0.2509	    -0.2836	    -0.3053	     0.4375	     0.7338	     0.7276	     0.8435	     0.9029	
     0.2796	     0.2669	     0.0331	     0.2536	     0.0709	    -0.1622	     0.1834	    -0.1059	    -0.0506	    -0.2908	    -0.0755	     0.0424	    -0.0369	    -0.4227	    -0.2167	     0.1137	    -0.1697	    -0.4702	     0.0830	     0.2332	    -0.2619	    -0.2839	     0.4384	     0.7279	     0.7152	     0.8522	     0.9076	
     0.1998	     0.1533	    -0.0738	     0.1381	    -0.0458	    -0.2784	     0.1306	    -0.1958	    -0.1372	    -0.3885	    -0.0983	    -0.0213	    -0.1095	    -0.4447	    -0.1597	     0.1066	    -0.1659	    -0.4548	     0.1025	     0.2116	    -0.2403	    -0.2624	     0.4317	     0.7126	     0.6933	     0.8492	     0.9017	
     0.1208	     0.0418	    -0.1743	     0.0242	    -0.1594	    -0.3871	     0.0835	    -0.2778	    -0.2211	    -0.4790	    -0.1141	    -0.0817	    -0.1809	    -0.4611	    -0.0984	     0.0993	    -0.1595	    -0.4338	     0.1209	     0.1892	    -0.2165	    -0.2386	     0.4200	     0.6908	     0.6646	     0.8354	     0.8871	
     0.0438	    -0.0651	    -0.2652	    -0.0864	    -0.2674	    -0.4861	     0.0433	    -0.3509	    -0.2994	    -0.5596	    -0.1216	    -0.1355	    -0.2483	    -0.4696	    -0.0331	     0.0934	    -0.1480	    -0.4050	     0.1378	     0.1693	    -0.1880	    -0.2099	     0.4060	     0.6655	     0.6317	     0.8117	     0.8658	
    -0.0294	    -0.1643	    -0.3433	    -0.1911	    -0.3666	    -0.5729	     0.0099	    -0.4140	    -0.3688	    -0.6275	    -0.1196	    -0.1793	    -0.3087	    -0.4676	     0.0365	     0.0905	    -0.1287	    -0.3658	     0.1535	     0.1548	    -0.1521	    -0.1739	     0.3920	     0.6395	     0.5976	     0.7797	     0.8399	
    -0.0974	    -0.2529	    -0.4062	    -0.2873	    -0.4543	    -0.6454	    -0.0179	    -0.4653	    -0.4261	    -0.6802	    -0.1075	    -0.2108	    -0.3584	    -0.4527	     0.1111	     0.0923	    -0.0994	    -0.3143	     0.1687	     0.1481	    -0.1068	    -0.1283	     0.3797	     0.6154	     0.5649	     0.7406	     0.8111	
