[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	69
[Rejected]	4978
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-2.80140 	-3.62085 	-4.24660 	-4.37910 	-4.05510 	-2.50420 	-4.43680 	-4.48680 	-3.25675 	-2.26890 	-3.58865 	-3.95585 	-2.92055 	-2.36985 	-3.21380 	-2.72140 	-1.95660 	-1.54825 	-2.79350 	-2.45140 	-1.52155 	-1.30085 	-1.11880 	-1.31415 	-0.94115 	-1.55630 	-1.37875 
-2.80825 	-3.59730 	-4.22825 	-4.38330 	-4.06135 	-2.49820 	-4.40570 	-4.48800 	-3.25425 	-2.22990 	-3.53995 	-3.96340 	-2.93015 	-2.33985 	-3.14435 	-2.67630 	-1.94675 	-1.53955 	-2.72095 	-2.37865 	-1.47355 	-1.28220 	-1.05095 	-1.25420 	-0.90730 	-1.52690 	-1.39495 
-2.82030 	-3.57130 	-4.21240 	-4.38970 	-4.07525 	-2.49850 	-4.37535 	-4.48650 	-3.25485 	-2.19685 	-3.49230 	-3.96910 	-2.93225 	-2.30940 	-3.07695 	-2.63385 	-1.93705 	-1.52770 	-2.65080 	-2.30950 	-1.42835 	-1.26395 	-0.98490 	-1.19190 	-0.87050 	-1.49620 	-1.41160 
-2.83715 	-3.54475 	-4.19890 	-4.39735 	-4.09550 	-2.50330 	-4.34550 	-4.48150 	-3.25790 	-2.16765 	-3.44585 	-3.97200 	-2.92685 	-2.27730 	-3.01180 	-2.59400 	-1.92695 	-1.51090 	-2.58330 	-2.24425 	-1.38595 	-1.24455 	-0.92080 	-1.12755 	-0.83055 	-1.46380 	-1.42815 
-2.85835 	-3.52015 	-4.18755 	-4.40545 	-4.12055 	-2.51045 	-4.31585 	-4.47255 	-3.26245 	-2.14060 	-3.40065 	-3.97160 	-2.91455 	-2.24225 	-2.94910 	-2.55705 	-1.91605 	-1.48845 	-2.51865 	-2.18335 	-1.34650 	-1.22300 	-0.85910 	-1.06170 	-0.78790 	-1.42995 	-1.44455 
-2.88335 	-3.50020 	-4.17830 	-4.41320 	-4.14900 	-2.51805 	-4.28635 	-4.45940 	-3.26775 	-2.11440 	-3.35700 	-3.96775 	-2.89660 	-2.20355 	-2.88940 	-2.52310 	-1.90385 	-1.46050 	-2.45760 	-2.12725 	-1.31010 	-1.19880 	-0.80000 	-0.99525 	-0.74325 	-1.39505 	-1.46110 
-2.91155 	-3.48745 	-4.17125 	-4.42015 	-4.17945 	-2.52490 	-4.25710 	-4.44205 	-3.27330 	-2.08885 	-3.31515 	-3.96060 	-2.87470 	-2.16075 	-2.83325 	-2.49255 	-1.88995 	-1.42835 	-2.40060 	-2.07640 	-1.27705 	-1.17220 	-0.74400 	-0.92935 	-0.69785 	-1.36000 	-1.47820 
-2.94260 	-3.48445 	-4.16645 	-4.42620 	-4.21080 	-2.53070 	-4.22840 	-4.42080 	-3.27910 	-2.06420 	-3.27540 	-3.95045 	-2.85105 	-2.11405 	-2.78110 	-2.46545 	-1.87385 	-1.39390 	-2.34830 	-2.03120 	-1.24740 	-1.14390 	-0.69130 	-0.86515 	-0.65300 	-1.32575 	-1.49615 
-2.97635 	-3.49300 	-4.16410 	-4.43155 	-4.24210 	-2.53580 	-4.20090 	-4.39640 	-3.28545 	-2.04175 	-3.23815 	-3.93760 	-2.82785 	-2.06405 	-2.73320 	-2.44175 	-1.85525 	-1.35975 	-2.30120 	-1.99175 	-1.22120 	-1.11480 	-0.64185 	-0.80385 	-0.61020 	-1.29300 	-1.51485 
-3.01300 	-3.51465 	-4.16490 	-4.43715 	-4.27275 	-2.54175 	-4.17525 	-4.37005 	-3.29345 	-2.02330 	-3.20405 	-3.92280 	-2.80730 	-2.01160 	-2.69005 	-2.42150 	-1.83410 	-1.32845 	-2.25945 	-1.95805 	-1.19830 	-1.08605 	-0.59560 	-0.74635 	-0.57080 	-1.26240 	-1.53390 
-3.05305 	-3.55025 	-4.16965 	-4.44420 	-4.30250 	-2.55065 	-4.15305 	-4.34345 	-3.30480 	-2.01050 	-3.17400 	-3.90730 	-2.79165 	-1.95820 	-2.65210 	-2.40465 	-1.81070 	-1.30245 	-2.22325 	-1.93005 	-1.17860 	-1.05890 	-0.55250 	-0.69355 	-0.53600 	-1.23410 	-1.55250 
-3.09750 	-3.60005 	-4.17940 	-4.45470 	-4.33175 	-2.56465 	-4.13590 	-4.31930 	-3.32155 	-2.00520 	-3.14930 	-3.89275 	-2.78295 	-1.90570 	-2.62000 	-2.39160 	-1.78600 	-1.28360 	-2.19295 	-1.90760 	-1.16205 	-1.03420 	-0.51245 	-0.64625 	-0.50670 	-1.20850 	-1.56960 
-3.14685 	-3.66345 	-4.19565 	-4.47055 	-4.36140 	-2.58555 	-4.12570 	-4.30070 	-3.34580 	-2.00825 	-3.13170 	-3.88135 	-2.78270 	-1.85600 	-2.59450 	-2.38300 	-1.76140 	-1.27340 	-2.16885 	-1.89080 	-1.14890 	-1.01295 	-0.47545 	-0.60505 	-0.48365 	-1.18535 	-1.58395 
-3.20175 	-3.73900 	-4.21945 	-4.49395 	-4.39255 	-2.61455 	-4.12475 	-4.29105 	-3.37935 	-2.01995 	-3.12280 	-3.87560 	-2.79220 	-1.81140 	-2.57665 	-2.37980 	-1.73885 	-1.27300 	-2.15155 	-1.87985 	-1.13940 	-0.99585 	-0.44170 	-0.57050 	-0.46730 	-1.16465 	-1.59460 
-3.26215 	-3.82465 	-4.25220 	-4.52670 	-4.42675 	-2.65190 	-4.13490 	-4.29400 	-3.42350 	-2.04005 	-3.12455 	-3.87835 	-2.81225 	-1.77430 	-2.56750 	-2.38330 	-1.72060 	-1.28330 	-2.14175 	-1.87525 	-1.13460 	-0.98370 	-0.41185 	-0.54325 	-0.45805 	-1.14635 	-1.60075 
-3.32780 	-3.91755 	-4.29460 	-4.57040 	-4.46560 	-2.69735 	-4.15800 	-4.31240 	-3.47890 	-2.06760 	-3.13850 	-3.89215 	-2.84330 	-1.74695 	-2.56810 	-2.39505 	-1.70920 	-1.30525 	-2.14035 	-1.87775 	-1.13575 	-0.97720 	-0.38655 	-0.52390 	-0.45620 	-1.13065 	-1.60210 
-3.39805 	-4.01500 	-4.34750 	-4.62600 	-4.51065 	-2.74990 	-4.19550 	-4.34870 	-3.54540 	-2.10195 	-3.16595 	-3.91955 	-2.88560 	-1.73160 	-2.57980 	-2.41675 	-1.70720 	-1.33985 	-2.14855 	-1.88850 	-1.14445 	-0.97725 	-0.36715 	-0.51315 	-0.46220 	-1.11805 	-1.59895 
-3.47240 	-4.11415 	-4.41120 	-4.69370 	-4.56285 	-2.80855 	-4.24815 	-4.40390 	-3.62210 	-2.14250 	-3.20790 	-3.96215 	-2.93865 	-1.73005 	-2.60335 	-2.44995 	-1.71700 	-1.38835 	-2.16760 	-1.90860 	-1.16235 	-0.98520 	-0.35515 	-0.51180 	-0.47645 	-1.10925 	-1.59225 
-3.55040 	-4.21285 	-4.48575 	-4.77315 	-4.62275 	-2.87250 	-4.31620 	-4.47790 	-3.70720 	-2.18960 	-3.26475 	-4.02080 	-3.00195 	-1.74370 	-2.63975 	-2.49580 	-1.74050 	-1.45180 	-2.19845 	-1.93950 	-1.19095 	-1.00255 	-0.35210 	-0.52060 	-0.49930 	-1.10545 	-1.58340 
-3.63165 	-4.30955 	-4.57095 	-4.86340 	-4.69050 	-2.94165 	-4.39940 	-4.56955 	-3.79940 	-2.24440 	-3.33645 	-4.09555 	-3.07505 	-1.77350 	-2.68935 	-2.55510 	-1.77880 	-1.53070 	-2.24200 	-1.98225 	-1.23165 	-1.03105 	-0.35990 	-0.54035 	-0.53135 	-1.10770 	-1.57425 
-3.71615 	-4.40375 	-4.66665 	-4.96355 	-4.76630 	-3.01605 	-4.49690 	-4.67720 	-3.89780 	-2.30830 	-3.42235 	-4.18590 	-3.15740 	-1.81975 	-2.75230 	-2.62795 	-1.83260 	-1.62450 	-2.29870 	-2.03765 	-1.28525 	-1.07260 	-0.38015 	-0.57160 	-0.57280 	-1.11745 	-1.56665 
-3.80400 	-4.49560 	-4.77215 	-5.07255 	-4.85005 	-3.09625 	-4.60745 	-4.79855 	-4.00215 	-2.38260 	-3.52150 	-4.29050 	-3.24870 	-1.88190 	-2.82820 	-2.71375 	-1.90140 	-1.73125 	-2.36830 	-2.10580 	-1.35175 	-1.12835 	-0.41395 	-0.61460 	-0.62330 	-1.13540 	-1.56240 
-3.89515 	-4.58590 	-4.88665 	-5.18920 	-4.94160 	-3.18240 	-4.72920 	-4.93115 	-4.11265 	-2.46710 	-3.63240 	-4.40770 	-3.34865 	-1.95850 	-2.91585 	-2.81120 	-1.98380 	-1.84715 	-2.45005 	-2.18630 	-1.43045 	-1.19850 	-0.46160 	-0.66880 	-0.68230 	-1.16180 	-1.56265 
-3.98960 	-4.67580 	-5.00890 	-5.31205 	-5.04050 	-3.27455 	-4.86000 	-5.07225 	-4.22890 	-2.56025 	-3.75305 	-4.53525 	-3.45650 	-2.04695 	-3.01370 	-2.91815 	-2.07770 	-1.96705 	-2.54245 	-2.27800 	-1.51985 	-1.28195 	-0.52260 	-0.73330 	-0.74815 	-1.19630 	-1.56775 
-4.08680 	-4.76650 	-5.13700 	-5.43940 	-5.14565 	-3.37170 	-4.99695 	-5.21880 	-4.35040 	-2.65890 	-3.88110 	-4.67035 	-3.57115 	-2.14400 	-3.11960 	-3.03220 	-2.18075 	-2.08495 	-2.64350 	-2.37915 	-1.61780 	-1.37660 	-0.59565 	-0.80660 	-0.81935 	-1.23805 	-1.57780 
-4.18590 	-4.85925 	-5.26890 	-5.56905 	-5.25545 	-3.47225 	-5.13695 	-5.36745 	-4.47565 	-2.75865 	-4.01390 	-4.81005 	-3.69070 	-2.24570 	-3.23125 	-3.15055 	-2.29045 	-2.19520 	-2.75105 	-2.48785 	-1.72205 	-1.47945 	-0.67900 	-0.88700 	-0.89430 	-1.28590 	-1.59205 
-4.28580 	-4.95475 	-5.40210 	-5.69830 	-5.36780 	-3.57385 	-5.27670 	-5.51490 	-4.60275 	-2.85490 	-4.14860 	-4.95120 	-3.81275 	-2.34895 	-3.34640 	-3.27075 	-2.40460 	-2.29320 	-2.86295 	-2.60215 	-1.83045 	-1.58755 	-0.77065 	-0.97290 	-0.97145 	-1.33855 	-1.61005 
-4.38500 	-5.05360 	-5.53400 	-5.82465 	-5.48040 	-3.67380 	-5.41325 	-5.65795 	-4.72960 	-2.94340 	-4.28275 	-5.09065 	-3.93450 	-2.45140 	-3.46310 	-3.39075 	-2.52155 	-2.37675 	-2.97740 	-2.72035 	-1.94095 	-1.69835 	-0.86890 	-1.06300 	-1.05005 	-1.39500 	-1.63135 
-4.48205 	-5.15590 	-5.66240 	-5.94550 	-5.59105 	-3.76995 	-5.54385 	-5.79420 	-4.85430 	-3.02135 	-4.41430 	-5.22595 	-4.05330 	-2.55230 	-3.57985 	-3.50905 	-2.63985 	-2.44555 	-3.09310 	-2.84125 	-2.05225 	-1.80985 	-0.97215 	-1.15655 	-1.12995 	-1.45455 	-1.65580 
-4.57530 	-5.26115 	-5.78530 	-6.05895 	-5.69805 	-3.86050 	-5.66645 	-5.92170 	-4.97515 	-3.08745 	-4.54155 	-5.35480 	-4.16685 	-2.65185 	-3.69570 	-3.62485 	-2.75820 	-2.50165 	-3.20915 	-2.96380 	-2.16315 	-1.92085 	-1.07905 	-1.25290 	-1.21110 	-1.51660 	-1.68360 
-4.66320 	-5.36840 	-5.90085 	-6.16330 	-5.79980 	-3.94425 	-5.77935 	-6.03900 	-5.09025 	-3.14190 	-4.66320 	-5.47545 	-4.27345 	-2.75055 	-3.80985 	-3.73725 	-2.87550 	-2.54800 	-3.32480 	-3.08715 	-2.27280 	-2.03055 	-1.18850 	-1.35180 	-1.29370 	-1.58065 	-1.71490 
-4.74425 	-5.47560 	-6.00725 	-6.25685 	-5.89480 	-4.02060 	-5.88110 	-6.14480 	-5.19775 	-3.18605 	-4.77800 	-5.58560 	-4.37205 	-2.84825 	-3.92145 	-3.84540 	-2.99000 	-2.58765 	-3.43920 	-3.21010 	-2.37990 	-2.13780 	-1.29935 	-1.45275 	-1.37785 	-1.64605 	-1.74945 
-4.81670 	-5.57975 	-6.10250 	-6.33810 	-5.98140 	-4.08890 	-5.97020 	-6.23745 	-5.29515 	-3.22120 	-4.88435 	-5.68305 	-4.46210 	-2.94355 	-4.02940 	-3.94785 	-3.10000 	-2.62275 	-3.55125 	-3.33105 	-2.48325 	-2.24160 	-1.41025 	-1.55490 	-1.46330 	-1.71195 	-1.78690 
-4.87875 	-5.67695 	-6.18470 	-6.40510 	-6.05750 	-4.14875 	-6.04525 	-6.31490 	-5.38000 	-3.24930 	-4.98050 	-5.76480 	-4.54320 	-3.03355 	-4.13220 	-4.04285 	-3.20365 	-2.65415 	-3.65945 	-3.44825 	-2.58140 	-2.34035 	-1.51965 	-1.65720 	-1.54930 	-1.77710 	-1.82630 
-4.92850 	-5.76290 	-6.25170 	-6.45605 	-6.12110 	-4.19980 	-6.10470 	-6.37480 	-5.44975 	-3.27195 	-5.06455 	-5.82810 	-4.61510 	-3.11445 	-4.22810 	-4.12835 	-3.29905 	-2.68075 	-3.76210 	-3.55965 	-2.67300 	-2.43210 	-1.62590 	-1.75825 	-1.63455 	-1.84025 	-1.86625 
-4.96450 	-5.83300 	-6.30140 	-6.48910 	-6.16990 	-4.24150 	-6.14725 	-6.41505 	-5.50205 	-3.29075 	-5.13465 	-5.86990 	-4.67725 	-3.18195 	-4.31525 	-4.20235 	-3.38440 	-2.70030 	-3.85730 	-3.66310 	-2.75645 	-2.51470 	-1.72750 	-1.85625 	-1.71750 	-1.89980 	-1.90500 
-4.98555 	-5.88310 	-6.33255 	-6.50280 	-6.20200 	-4.27350 	-6.17185 	-6.43375 	-5.53540 	-3.30710 	-5.18910 	-5.88825 	-4.72885 	-3.23215 	-4.39200 	-4.26290 	-3.45815 	-2.70975 	-3.94340 	-3.75665 	-2.83035 	-2.58555 	-1.82270 	-1.94940 	-1.79620 	-1.95435 	-1.94065 
-4.99105 	-5.91010 	-6.34420 	-6.49620 	-6.21600 	-4.29535 	-6.17815 	-6.42995 	-5.54880 	-3.32185 	-5.22700 	-5.88215 	-4.76860 	-3.26235 	-4.45690 	-4.30905 	-3.51895 	-2.70605 	-4.01885 	-3.83865 	-2.89365 	-2.64250 	-1.91025 	-2.03580 	-1.86845 	-2.00265 	-1.97115 
-4.98130 	-5.91205 	-6.33655 	-6.46940 	-6.21130 	-4.30645 	-6.16675 	-6.40385 	-5.54230 	-3.33540 	-5.24825 	-5.85240 	-4.79550 	-3.27170 	-4.50940 	-4.34020 	-3.56630 	-2.68735 	-4.08280 	-3.90830 	-2.94530 	-2.68370 	-1.98925 	-2.11400 	-1.93265 	-2.04380 	-1.99495 
-4.95730 	-5.88885 	-6.31070 	-6.42355 	-6.18820 	-4.30605 	-6.13895 	-6.35710 	-5.51675 	-3.34740 	-5.25385 	-5.80145 	-4.80875 	-3.26130 	-4.54975 	-4.35710 	-3.60005 	-2.65340 	-4.13510 	-3.96530 	-2.98515 	-2.70825 	-2.05950 	-2.18300 	-1.98765 	-2.07760 	-2.01090 
-4.92045 	-5.84180 	-6.26880 	-6.36080 	-6.14800 	-4.29350 	-6.09715 	-6.29245 	-5.47385 	-3.35695 	-5.24555 	-5.73330 	-4.80830 	-3.23410 	-4.57890 	-4.36125 	-3.62090 	-2.60535 	-4.17650 	-4.01050 	-3.01350 	-2.71645 	-2.12125 	-2.24255 	-2.03305 	-2.10425 	-2.01865 
-4.87285 	-5.77405 	-6.21380 	-6.28420 	-6.09230 	-4.26800 	-6.04435 	-6.21360 	-5.41560 	-3.36280 	-5.22605 	-5.65310 	-4.79435 	-3.19450 	-4.59860 	-4.35490 	-3.63010 	-2.54605 	-4.20830 	-4.04530 	-3.03145 	-2.70975 	-2.17575 	-2.29325 	-2.06945 	-2.12460 	-2.01850 
-4.81675 	-5.68970 	-6.14900 	-6.19720 	-6.02330 	-4.22935 	-5.98390 	-6.12485 	-5.34435 	-3.36380 	-5.19830 	-5.56615 	-4.76760 	-3.14755 	-4.61105 	-4.34075 	-3.62955 	-2.47910 	-4.23225 	-4.07185 	-3.04055 	-2.69050 	-2.22440 	-2.33630 	-2.09800 	-2.14005 	-2.01150 
-4.75455 	-5.59395 	-6.07780 	-6.10365 	-5.94340 	-4.17780 	-5.91915 	-6.03055 	-5.26250 	-3.35935 	-5.16535 	-5.47780 	-4.72885 	-3.09850 	-4.61845 	-4.32160 	-3.62140 	-2.40875 	-4.25060 	-4.09230 	-3.04285 	-2.66170 	-2.26910 	-2.37360 	-2.12035 	-2.15235 	-1.99930 
-4.68855 	-5.49235 	-6.00360 	-6.00700 	-5.85520 	-4.11465 	-5.85325 	-5.93475 	-5.17265 	-3.34915 	-5.12995 	-5.39235 	-4.67865 	-3.05225 	-4.62325 	-4.30010 	-3.60795 	-2.33905 	-4.26550 	-4.10910 	-3.04040 	-2.62665 	-2.31160 	-2.40700 	-2.13830 	-2.16330 	-1.98375 
-4.62080 	-5.39050 	-5.92915 	-5.91045 	-5.76135 	-4.04170 	-5.78885 	-5.84100 	-5.07720 	-3.33385 	-5.09445 	-5.31345 	-4.61780 	-3.01250 	-4.62715 	-4.27865 	-3.59145 	-2.27360 	-4.27905 	-4.12450 	-3.03525 	-2.58840 	-2.35355 	-2.43865 	-2.15325 	-2.17480 	-1.96685 
-4.55285 	-5.29315 	-5.85645 	-5.81660 	-5.66430 	-3.96135 	-5.72765 	-5.75190 	-4.97850 	-3.31395 	-5.06040 	-5.24305 	-4.54655 	-2.98190 	-4.63185 	-4.25925 	-3.57345 	-2.21500 	-4.29290 	-4.14035 	-3.02915 	-2.54955 	-2.39610 	-2.47005 	-2.16645 	-2.18825 	-1.95040 
-4.48585 	-5.20425 	-5.78680 	-5.72730 	-5.56635 	-3.87620 	-5.67085 	-5.66920 	-4.87870 	-3.29050 	-5.02900 	-5.18225 	-4.46550 	-2.96155 	-4.63845 	-4.24330 	-3.55530 	-2.16435 	-4.30855 	-4.15795 	-3.02340 	-2.51200 	-2.43970 	-2.50250 	-2.17840 	-2.20490 	-1.93590 
-4.42025 	-5.12640 	-5.72055 	-5.64330 	-5.46940 	-3.78895 	-5.61875 	-5.59375 	-4.77940 	-3.26455 	-5.00040 	-5.13080 	-4.37570 	-2.95140 	-4.64740 	-4.23170 	-3.53765 	-2.12160 	-4.32670 	-4.17810 	-3.01900 	-2.47690 	-2.48450 	-2.53670 	-2.18930 	-2.22540 	-1.92435 
-4.35570 	-5.06060 	-5.65730 	-5.56460 	-5.37450 	-3.70200 	-5.57090 	-5.52550 	-4.68200 	-3.23745 	-4.97445 	-5.08760 	-4.27865 	-2.95030 	-4.65865 	-4.22465 	-3.52075 	-2.08540 	-4.34775 	-4.20095 	-3.01595 	-2.44485 	-2.52990 	-2.57270 	-2.19875 	-2.24980 	-1.91635 
-4.29150 	-5.00620 	-5.59590 	-5.49040 	-5.28190 	-3.61765 	-5.52625 	-5.46375 	-4.58720 	-3.21070 	-4.95005 	-5.05085 	-4.17640 	-2.95620 	-4.67155 	-4.22165 	-3.50460 	-2.05355 	-4.37120 	-4.22605 	-3.01410 	-2.41575 	-2.57475 	-2.61010 	-2.20605 	-2.27755 	-1.91180 
-4.22650 	-4.96125 	-5.53465 	-5.41910 	-5.19150 	-3.53780 	-5.48315 	-5.40710 	-4.49505 	-3.18575 	-4.92595 	-5.01850 	-4.07155 	-2.96655 	-4.68505 	-4.22165 	-3.48910 	-2.02335 	-4.39605 	-4.25245 	-3.01270 	-2.38920 	-2.61755 	-2.64775 	-2.21035 	-2.30720 	-1.91010 
-4.15920 	-4.92260 	-5.47185 	-5.34895 	-5.10285 	-3.46410 	-5.44005 	-5.35390 	-4.40525 	-3.16370 	-4.90065 	-4.98860 	-3.96680 	-2.97900 	-4.69770 	-4.22330 	-3.47395 	-1.99235 	-4.42135 	-4.27895 	-3.01095 	-2.36450 	-2.65680 	-2.68445 	-2.21070 	-2.33720 	-1.90995 
-4.08855 	-4.88655 	-5.40585 	-5.27835 	-5.01595 	-3.39805 	-5.39530 	-5.30255 	-4.31710 	-3.14515 	-4.87280 	-4.95950 	-3.86475 	-2.99085 	-4.70825 	-4.22530 	-3.45915 	-1.95860 	-4.44560 	-4.30440 	-3.00825 	-2.34120 	-2.69085 	-2.71890 	-2.20645 	-2.36550 	-1.90980 
-4.01350 	-4.84935 	-5.33570 	-5.20610 	-4.93125 	-3.34065 	-5.34770 	-5.25130 	-4.23005 	-3.12995 	-4.84165 	-4.93030 	-3.76820 	-3.00070 	-4.71575 	-4.22690 	-3.44505 	-1.92190 	-4.46805 	-4.32790 	-3.00430 	-2.31910 	-2.71875 	-2.74990 	-2.19750 	-2.39030 	-1.90775 
-3.93395 	-4.80745 	-5.26095 	-5.13155 	-4.84960 	-3.29250 	-5.29655 	-5.19885 	-4.14390 	-3.11725 	-4.80680 	-4.90060 	-3.67925 	-3.00775 	-4.71960 	-4.22755 	-3.43210 	-1.88355 	-4.48800 	-4.34895 	-2.99945 	-2.29850 	-2.74010 	-2.77655 	-2.18410 	-2.41005 	-1.90225 
-3.85005 	-4.75810 	-5.18190 	-5.05490 	-4.77220 	-3.25310 	-5.24180 	-5.14425 	-4.05895 	-3.10565 	-4.76845 	-4.87060 	-3.59975 	-3.01250 	-4.71985 	-4.22705 	-3.42080 	-1.84715 	-4.50535 	-4.36755 	-2.99415 	-2.28020 	-2.75480 	-2.79855 	-2.16730 	-2.42375 	-1.89205 
-3.76260 	-4.69930 	-5.09925 	-4.97650 	-4.69995 	-3.22095 	-5.18365 	-5.08675 	-3.97605 	-3.09330 	-4.72715 	-4.84065 	-3.53065 	-3.01635 	-4.71655 	-4.22535 	-3.41140 	-1.81780 	-4.52010 	-4.38350 	-2.98900 	-2.26520 	-2.76355 	-2.81575 	-2.14820 	-2.43095 	-1.87655 
-3.67270 	-4.62985 	-5.01415 	-4.89705 	-4.63315 	-3.19370 	-5.12285 	-5.02610 	-3.89660 	-3.07830 	-4.68350 	-4.81100 	-3.47230 	-3.02175 	-4.71000 	-4.22225 	-3.40340 	-1.80145 	-4.53225 	-4.39705 	-2.98450 	-2.25440 	-2.76730 	-2.82820 	-2.12825 	-2.43190 	-1.85625 
-3.58185 	-4.55000 	-4.92775 	-4.81740 	-4.57155 	-3.16885 	-5.06010 	-4.96225 	-3.82225 	-3.05895 	-4.63840 	-4.78200 	-3.42450 	-3.03130 	-4.70055 	-4.21720 	-3.39600 	-1.80375 	-4.54190 	-4.40810 	-2.98060 	-2.24880 	-2.76710 	-2.83635 	-2.10865 	-2.42745 	-1.83215 
-3.49150 	-4.46085 	-4.84180 	-4.73850 	-4.51460 	-3.14395 	-4.99655 	-4.89560 	-3.75470 	-3.03455 	-4.59250 	-4.75365 	-3.38640 	-3.04765 	-4.68840 	-4.20965 	-3.38805 	-1.82920 	-4.54910 	-4.41655 	-2.97720 	-2.24885 	-2.76410 	-2.84065 	-2.09055 	-2.41885 	-1.80590 
-3.40325 	-4.36465 	-4.75765 	-4.66135 	-4.46165 	-3.11730 	-4.93305 	-4.82680 	-3.69545 	-3.00510 	-4.54655 	-4.72590 	-3.35690 	-3.07255 	-4.67365 	-4.19870 	-3.37835 	-1.88025 	-4.55385 	-4.42225 	-2.97390 	-2.25480 	-2.75950 	-2.84155 	-2.07475 	-2.40760 	-1.77940 
-3.31870 	-4.26460 	-4.67685 	-4.58695 	-4.41240 	-3.08755 	-4.87065 	-4.75695 	-3.64565 	-2.97135 	-4.50130 	-4.69850 	-3.33490 	-3.10630 	-4.65645 	-4.18365 	-3.36575 	-1.95695 	-4.55595 	-4.42475 	-2.96990 	-2.26620 	-2.75415 	-2.83970 	-2.06165 	-2.39510 	-1.75440 
-3.23910 	-4.16420 	-4.60070 	-4.51600 	-4.36650 	-3.05390 	-4.81015 	-4.68680 	-3.60570 	-2.93430 	-4.45710 	-4.67110 	-3.31895 	-3.14740 	-4.63665 	-4.16385 	-3.34935 	-2.05670 	-4.55515 	-4.42370 	-2.96440 	-2.28230 	-2.74865 	-2.83530 	-2.05110 	-2.38240 	-1.73205 
-3.16550 	-4.06725 	-4.53000 	-4.44930 	-4.32415 	-3.01575 	-4.75230 	-4.61745 	-3.57525 	-2.89500 	-4.41425 	-4.64330 	-3.30785 	-3.19245 	-4.61400 	-4.13870 	-3.32840 	-2.17425 	-4.55110 	-4.41855 	-2.95650 	-2.30145 	-2.74300 	-2.82855 	-2.04250 	-2.37020 	-1.71295 
-3.09860 	-3.97715 	-4.46565 	-4.38705 	-4.28540 	-2.97285 	-4.69740 	-4.54985 	-3.55335 	-2.85445 	-4.37285 	-4.61475 	-3.30050 	-3.23670 	-4.58820 	-4.10785 	-3.30210 	-2.30275 	-4.54315 	-4.40840 	-2.94515 	-2.32175 	-2.73675 	-2.81910 	-2.03460 	-2.35850 	-1.69705 
-3.03895 	-3.89705 	-4.40790 	-4.32960 	-4.25020 	-2.92535 	-4.64585 	-4.48480 	-3.53850 	-2.81360 	-4.33290 	-4.58530 	-3.29595 	-3.27425 	-4.55915 	-4.07120 	-3.27010 	-2.43425 	-4.53085 	-4.39290 	-2.92940 	-2.34120 	-2.72920 	-2.80660 	-2.02600 	-2.34700 	-1.68385 
-2.98690 	-3.82950 	-4.35705 	-4.27675 	-4.21815 	-2.87375 	-4.59800 	-4.42320 	-3.52895 	-2.77295 	-4.29445 	-4.55475 	-3.29400 	-3.29945 	-4.52675 	-4.02895 	-3.23225 	-2.56045 	-4.51375 	-4.37140 	-2.90860 	-2.35760 	-2.71945 	-2.79065 	-2.01545 	-2.33510 	-1.67290 
-2.94285 	-3.77630 	-4.31315 	-4.22860 	-4.18875 	-2.81900 	-4.55400 	-4.36610 	-3.52300 	-2.73255 	-4.25780 	-4.52350 	-3.29430 	-3.30705 	-4.49115 	-3.98170 	-3.18895 	-2.67355 	-4.49180 	-4.34400 	-2.88245 	-2.36935 	-2.70670 	-2.77100 	-2.00185 	-2.32235 	-1.66395 
-2.90665 	-3.73860 	-4.27615 	-4.18500 	-4.16105 	-2.76220 	-4.51420 	-4.31435 	-3.51900 	-2.69160 	-4.22325 	-4.49195 	-3.29685 	-3.29315 	-4.45290 	-3.93020 	-3.14105 	-2.76640 	-4.46515 	-4.31085 	-2.85095 	-2.37510 	-2.69060 	-2.74765 	-1.98465 	-2.30840 	-1.65670 
