[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	120
[Rejected]	4927
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
1.35270 	1.48755 	1.53710 	1.59630 	1.61780 	1.25720 	1.43020 	1.52570 	1.58390 	1.24050 	1.31190 	1.36785 	1.30685 	0.95365 	1.11885 	1.19955 	1.25695 	0.72785 	0.93895 	1.03630 	0.92570 	0.77450 	0.56410 	0.57810 	0.53070 	0.09540 	-0.15760 
1.35245 	1.50370 	1.51340 	1.56835 	1.59610 	1.23475 	1.39975 	1.49355 	1.56095 	1.16965 	1.27565 	1.34830 	1.28780 	0.94320 	1.09555 	1.17330 	1.22450 	0.73830 	0.91505 	1.01620 	0.89845 	0.76870 	0.53845 	0.55420 	0.49950 	0.07885 	-0.17305 
1.34505 	1.50795 	1.48215 	1.53285 	1.56510 	1.21030 	1.36165 	1.45100 	1.52365 	1.10085 	1.23160 	1.32105 	1.25990 	0.93265 	1.06475 	1.14045 	1.18385 	0.74765 	0.88370 	0.98930 	0.86675 	0.75635 	0.50810 	0.52725 	0.46715 	0.06280 	-0.18820 
1.33025 	1.49890 	1.44360 	1.49100 	1.52550 	1.18390 	1.31640 	1.39895 	1.47345 	1.03660 	1.18005 	1.28595 	1.22400 	0.92085 	1.02590 	1.10030 	1.13520 	0.75410 	0.84440 	0.95495 	0.83045 	0.73695 	0.47285 	0.49705 	0.43430 	0.04735 	-0.20285 
1.30820 	1.47615 	1.39880 	1.44430 	1.47855 	1.15540 	1.26515 	1.33900 	1.41190 	0.97840 	1.12165 	1.24340 	1.18120 	0.90605 	0.97890 	1.05285 	1.07920 	0.75560 	0.79705 	0.91275 	0.78945 	0.71035 	0.43270 	0.46345 	0.40130 	0.03210 	-0.21725 
1.27965 	1.44045 	1.34920 	1.39455 	1.42595 	1.12450 	1.20935 	1.27335 	1.34130 	0.92640 	1.05760 	1.19465 	1.13265 	0.88610 	0.92410 	0.99830 	1.01710 	0.75040 	0.74200 	0.86285 	0.74395 	0.67650 	0.38780 	0.42635 	0.36840 	0.01685 	-0.23160 
1.24580 	1.39380 	1.29650 	1.34365 	1.36910 	1.09115 	1.15085 	1.20445 	1.26410 	0.87965 	0.98940 	1.14120 	1.07955 	0.85865 	0.86220 	0.93730 	0.95050 	0.73670 	0.67975 	0.80565 	0.69435 	0.63580 	0.33860 	0.38565 	0.33560 	0.00105 	-0.24630 
1.20825 	1.33905 	1.24265 	1.29325 	1.30960 	1.05540 	1.09150 	1.13465 	1.18300 	0.83670 	0.91870 	1.08495 	1.02295 	0.82150 	0.79435 	0.87105 	0.88090 	0.71290 	0.61145 	0.74200 	0.64135 	0.58880 	0.28565 	0.34165 	0.30280 	-0.01580 	-0.26140 
1.16860 	1.27970 	1.18960 	1.24465 	1.24835 	1.01770 	1.03310 	1.06605 	1.10025 	0.79575 	0.84710 	1.02755 	0.96365 	0.77305 	0.72180 	0.80060 	0.80980 	0.67785 	0.53825 	0.67295 	0.58550 	0.53620 	0.22955 	0.29440 	0.26985 	-0.03390 	-0.27690 
1.12870 	1.21950 	1.13890 	1.19875 	1.18615 	0.97870 	0.97715 	1.00035 	1.01780 	0.75575 	0.77610 	0.97060 	0.90225 	0.71260 	0.64605 	0.72720 	0.73810 	0.63120 	0.46140 	0.59960 	0.52750 	0.47895 	0.17120 	0.24460 	0.23680 	-0.05345 	-0.29215 
1.09025 	1.16230 	1.09215 	1.15610 	1.12345 	0.93935 	0.92490 	0.93840 	0.93705 	0.71635 	0.70700 	0.91510 	0.83960 	0.64085 	0.56840 	0.65220 	0.66645 	0.57390 	0.38235 	0.52325 	0.46790 	0.41810 	0.11150 	0.19270 	0.20385 	-0.07430 	-0.30645 
1.05475 	1.11190 	1.05065 	1.11705 	1.06085 	0.90055 	0.87745 	0.88105 	0.85920 	0.67800 	0.64100 	0.86185 	0.77650 	0.55995 	0.49045 	0.57655 	0.59540 	0.50800 	0.30265 	0.44530 	0.40715 	0.35500 	0.05165 	0.13980 	0.17140 	-0.09585 	-0.31855 
1.02405 	1.07160 	1.01585 	1.08210 	0.99950 	0.86340 	0.83580 	0.82905 	0.78590 	0.64175 	0.57940 	0.81180 	0.71425 	0.47355 	0.41380 	0.50150 	0.52550 	0.43675 	0.22400 	0.36725 	0.34585 	0.29150 	-0.00700 	0.08700 	0.14005 	-0.11725 	-0.32705 
0.99940 	1.04450 	0.98915 	1.05220 	0.94105 	0.82865 	0.80130 	0.78350 	0.71920 	0.60855 	0.52370 	0.76600 	0.65430 	0.38595 	0.34025 	0.42840 	0.45765 	0.36410 	0.14845 	0.29100 	0.28495 	0.22945 	-0.06285 	0.03580 	0.11070 	-0.13725 	-0.33035 
0.98220 	1.03260 	0.97180 	1.02830 	0.88780 	0.79680 	0.77515 	0.74560 	0.66170 	0.57920 	0.47530 	0.72570 	0.59830 	0.30160 	0.27155 	0.35870 	0.39280 	0.29370 	0.07795 	0.21840 	0.22560 	0.17090 	-0.11415 	-0.01220 	0.08420 	-0.15425 	-0.32695 
0.97330 	1.03685 	0.96475 	1.01170 	0.84240 	0.76815 	0.75840 	0.71675 	0.61595 	0.55450 	0.43585 	0.69225 	0.54795 	0.22430 	0.20945 	0.29395 	0.33215 	0.22880 	0.01450 	0.15130 	0.16905 	0.11785 	-0.15925 	-0.05545 	0.06135 	-0.16675 	-0.31535 
0.97295 	1.05700 	0.96820 	1.00320 	0.80695 	0.74270 	0.75175 	0.69805 	0.58405 	0.53485 	0.40635 	0.66655 	0.50470 	0.15700 	0.15520 	0.23545 	0.27665 	0.17145 	-0.04045 	0.09125 	0.11650 	0.07185 	-0.19690 	-0.09275 	0.04280 	-0.17350 	-0.29460 
0.98050 	1.09110 	0.98165 	1.00300 	0.78310 	0.72030 	0.75495 	0.68975 	0.56685 	0.52040 	0.38720 	0.64895 	0.46940 	0.10115 	0.10970 	0.18400 	0.22700 	0.12300 	-0.08590 	0.03910 	0.06890 	0.03395 	-0.22625 	-0.12340 	0.02870 	-0.17370 	-0.26420 
0.99445 	1.13560 	1.00345 	1.01020 	0.77110 	0.70025 	0.76690 	0.69115 	0.56370 	0.51045 	0.37780 	0.63885 	0.44205 	0.05695 	0.07295 	0.13985 	0.18330 	0.08375 	-0.12180 	-0.00495 	0.02655 	0.00425 	-0.24700 	-0.14715 	0.01860 	-0.16680 	-0.22435 
1.01250 	1.18590 	1.03100 	1.02290 	0.77000 	0.68145 	0.78545 	0.70000 	0.57230 	0.50385 	0.37685 	0.63440 	0.42185 	0.02370 	0.04425 	0.10240 	0.14510 	0.05375 	-0.14885 	-0.04155 	-0.01095 	-0.01795 	-0.25965 	-0.16450 	0.01175 	-0.15325 	-0.17595 
1.03175 	1.23630 	1.06095 	1.03830 	0.77770 	0.66285 	0.80780 	0.71335 	0.58940 	0.49850 	0.38205 	0.63330 	0.40710 	0.00020 	0.02225 	0.07055 	0.11120 	0.03285 	-0.16825 	-0.07165 	-0.04445 	-0.03405 	-0.26500 	-0.17625 	0.00715 	-0.13345 	-0.12030 
1.04900 	1.28095 	1.08970 	1.05315 	0.79130 	0.64325 	0.83055 	0.72765 	0.61110 	0.49175 	0.39105 	0.63250 	0.39555 	-0.01450 	0.00550 	0.04285 	0.08030 	0.02065 	-0.18165 	-0.09690 	-0.07510 	-0.04590 	-0.26410 	-0.18340 	0.00350 	-0.10835 	-0.05900 
1.06145 	1.31480 	1.11400 	1.06430 	0.80775 	0.62160 	0.85055 	0.73955 	0.63360 	0.48110 	0.40125 	0.62920 	0.38475 	-0.02105 	-0.00775 	0.01775 	0.05105 	0.01700 	-0.19070 	-0.11865 	-0.10395 	-0.05515 	-0.25830 	-0.18705 	-0.00010 	-0.07885 	0.00585 
1.06660 	1.33360 	1.13100 	1.06905 	0.82420 	0.59755 	0.86510 	0.74605 	0.65385 	0.46445 	0.41065 	0.62105 	0.37285 	-0.01980 	-0.01865 	-0.00590 	0.02235 	0.02145 	-0.19670 	-0.13800 	-0.13190 	-0.06335 	-0.24865 	-0.18815 	-0.00445 	-0.04595 	0.07260 
1.06280 	1.33480 	1.13865 	1.06565 	0.83810 	0.57090 	0.87205 	0.74520 	0.66960 	0.44055 	0.41755 	0.60635 	0.35840 	-0.01080 	-0.02820 	-0.02900 	-0.00605 	0.03320 	-0.20065 	-0.15585 	-0.15900 	-0.07170 	-0.23595 	-0.18720 	-0.00990 	-0.01050 	0.13915 
1.04905 	1.31730 	1.13580 	1.05295 	0.84770 	0.54215 	0.87005 	0.73590 	0.67960 	0.40875 	0.42095 	0.58420 	0.34090 	0.00565 	-0.03690 	-0.05185 	-0.03425 	0.05060 	-0.20315 	-0.17250 	-0.18530 	-0.08085 	-0.22095 	-0.18490 	-0.01675 	0.02645 	0.20395 
1.02520 	1.28160 	1.12175 	1.03055 	0.85175 	0.51190 	0.85850 	0.71790 	0.68340 	0.36925 	0.42030 	0.55435 	0.32075 	0.02865 	-0.04505 	-0.07450 	-0.06185 	0.07145 	-0.20465 	-0.18810 	-0.21025 	-0.09135 	-0.20420 	-0.18155 	-0.02490 	0.06390 	0.26525 
0.99185 	1.22935 	1.09685 	0.99865 	0.84930 	0.48100 	0.83730 	0.69170 	0.68080 	0.32250 	0.41550 	0.51730 	0.29900 	0.05660 	-0.05260 	-0.09665 	-0.08820 	0.09250 	-0.20510 	-0.20250 	-0.23350 	-0.10355 	-0.18620 	-0.17745 	-0.03450 	0.10085 	0.32180 
0.94985 	1.16330 	1.06155 	0.95790 	0.83960 	0.45015 	0.80705 	0.65820 	0.67200 	0.26950 	0.40655 	0.47420 	0.27675 	0.08725 	-0.05950 	-0.11785 	-0.11295 	0.11030 	-0.20450 	-0.21570 	-0.25440 	-0.11755 	-0.16700 	-0.17285 	-0.04545 	0.13635 	0.37250 
0.90075 	1.08680 	1.01695 	0.90905 	0.82205 	0.41980 	0.76835 	0.61870 	0.65715 	0.21170 	0.39400 	0.42650 	0.25530 	0.11810 	-0.06560 	-0.13765 	-0.13555 	0.12170 	-0.20285 	-0.22745 	-0.27265 	-0.13335 	-0.14700 	-0.16780 	-0.05740 	0.16975 	0.41660 
0.84610 	1.00360 	0.96425 	0.85330 	0.79640 	0.39015 	0.72225 	0.57455 	0.63665 	0.15085 	0.37820 	0.37595 	0.23570 	0.14700 	-0.07050 	-0.15530 	-0.15590 	0.12425 	-0.19975 	-0.23750 	-0.28805 	-0.15065 	-0.12600 	-0.16225 	-0.07005 	0.20065 	0.45365 
0.78740 	0.91725 	0.90480 	0.79160 	0.76255 	0.36080 	0.67005 	0.52705 	0.61115 	0.08855 	0.35965 	0.32435 	0.21850 	0.17200 	-0.07395 	-0.17020 	-0.17395 	0.11635 	-0.19505 	-0.24550 	-0.30035 	-0.16885 	-0.10405 	-0.15585 	-0.08285 	0.22875 	0.48355 
0.72615 	0.83110 	0.83995 	0.72515 	0.72080 	0.33140 	0.61295 	0.47740 	0.58150 	0.02625 	0.33905 	0.27310 	0.20370 	0.19170 	-0.07570 	-0.18170 	-0.18980 	0.09780 	-0.18850 	-0.25130 	-0.30950 	-0.18745 	-0.08110 	-0.14825 	-0.09530 	0.25400 	0.50610 
0.66340 	0.74770 	0.77100 	0.65495 	0.67150 	0.30135 	0.55215 	0.42635 	0.54870 	-0.03490 	0.31665 	0.22340 	0.19050 	0.20485 	-0.07560 	-0.18950 	-0.20360 	0.06905 	-0.17995 	-0.25460 	-0.31555 	-0.20560 	-0.05715 	-0.13925 	-0.10700 	0.27625 	0.52115 
0.60005 	0.66870 	0.69920 	0.58205 	0.61535 	0.27025 	0.48880 	0.37450 	0.51365 	-0.09385 	0.29300 	0.17595 	0.17795 	0.21055 	-0.07345 	-0.19325 	-0.21560 	0.03110 	-0.16930 	-0.25530 	-0.31855 	-0.22290 	-0.03235 	-0.12870 	-0.11765 	0.29530 	0.52880 
0.53660 	0.59490 	0.62530 	0.50700 	0.55305 	0.23770 	0.42375 	0.32220 	0.47710 	-0.14920 	0.26815 	0.13100 	0.16470 	0.20810 	-0.06940 	-0.19295 	-0.22590 	-0.01430 	-0.15660 	-0.25320 	-0.31850 	-0.23880 	-0.00685 	-0.11635 	-0.12695 	0.31120 	0.52930 
0.47345 	0.52625 	0.55020 	0.43040 	0.48530 	0.20345 	0.35785 	0.26965 	0.43925 	-0.19955 	0.24245 	0.08855 	0.14955 	0.19710 	-0.06360 	-0.18875 	-0.23480 	-0.06540 	-0.14175 	-0.24835 	-0.31545 	-0.25295 	0.01915 	-0.10235 	-0.13470 	0.32405 	0.52325 
0.41055 	0.46150 	0.47405 	0.35275 	0.41255 	0.16715 	0.29160 	0.21715 	0.39960 	-0.24325 	0.21585 	0.04860 	0.13155 	0.17740 	-0.05635 	-0.18110 	-0.24255 	-0.11985 	-0.12505 	-0.24080 	-0.30950 	-0.26535 	0.04530 	-0.08665 	-0.14090 	0.33415 	0.51145 
0.34770 	0.39875 	0.39700 	0.27400 	0.33500 	0.12805 	0.22525 	0.16460 	0.35675 	-0.27935 	0.18820 	0.01080 	0.10985 	0.14895 	-0.04825 	-0.17080 	-0.24955 	-0.17555 	-0.10685 	-0.23090 	-0.30105 	-0.27615 	0.07115 	-0.06965 	-0.14565 	0.34160 	0.49500 
0.28440 	0.33550 	0.31850 	0.19400 	0.25240 	0.08520 	0.15895 	0.11205 	0.30885 	-0.30770 	0.15920 	-0.02505 	0.08395 	0.11200 	-0.04010 	-0.15875 	-0.25660 	-0.23005 	-0.08785 	-0.21935 	-0.29080 	-0.28560 	0.09600 	-0.05170 	-0.14940 	0.34655 	0.47460 
0.21990 	0.26890 	0.23810 	0.11255 	0.16455 	0.03740 	0.09255 	0.05950 	0.25380 	-0.32915 	0.12850 	-0.05900 	0.05350 	0.06695 	-0.03285 	-0.14620 	-0.26440 	-0.28125 	-0.06880 	-0.20700 	-0.27990 	-0.29415 	0.11930 	-0.03350 	-0.15300 	0.34900 	0.45110 
0.15380 	0.19650 	0.15530 	0.02945 	0.07130 	-0.01650 	0.02630 	0.00740 	0.19025 	-0.34555 	0.09595 	-0.09080 	0.01845 	0.01460 	-0.02715 	-0.13400 	-0.27350 	-0.32715 	-0.05050 	-0.19475 	-0.26910 	-0.30210 	0.14040 	-0.01565 	-0.15690 	0.34930 	0.42550 
0.08560 	0.11640 	0.06990 	-0.05510 	-0.02715 	-0.07730 	-0.03960 	-0.04385 	0.11760 	-0.35960 	0.06150 	-0.12015 	-0.02065 	-0.04400 	-0.02345 	-0.12295 	-0.28410 	-0.36615 	-0.03345 	-0.18310 	-0.25920 	-0.30965 	0.15915 	0.00180 	-0.16140 	0.34810 	0.39895 
0.01515 	0.02760 	-0.01765 	-0.14090 	-0.13010 	-0.14510 	-0.10450 	-0.09360 	0.03650 	-0.37425 	0.02560 	-0.14650 	-0.06305 	-0.10740 	-0.02175 	-0.11320 	-0.29605 	-0.39690 	-0.01775 	-0.17220 	-0.25030 	-0.31630 	0.17585 	0.01890 	-0.16625 	0.34620 	0.37290 
-0.05755 	-0.06980 	-0.10675 	-0.22735 	-0.23655 	-0.21945 	-0.16775 	-0.14140 	-0.05160 	-0.39185 	-0.01135 	-0.16965 	-0.10785 	-0.17390 	-0.02190 	-0.10495 	-0.30885 	-0.41870 	-0.00325 	-0.16205 	-0.24225 	-0.32150 	0.19085 	0.03590 	-0.17100 	0.34465 	0.34865 
-0.13245 	-0.17500 	-0.19675 	-0.31380 	-0.34535 	-0.29900 	-0.22865 	-0.18705 	-0.14465 	-0.41425 	-0.04885 	-0.18980 	-0.15450 	-0.24205 	-0.02345 	-0.09830 	-0.32215 	-0.43145 	0.01010 	-0.15240 	-0.23475 	-0.32480 	0.20465 	0.05285 	-0.17495 	0.34400 	0.32700 
-0.20965 	-0.28650 	-0.28670 	-0.39965 	-0.45470 	-0.38205 	-0.28685 	-0.23070 	-0.24040 	-0.44205 	-0.08680 	-0.20790 	-0.20235 	-0.31060 	-0.02645 	-0.09345 	-0.33560 	-0.43605 	0.02255 	-0.14315 	-0.22755 	-0.32605 	0.21745 	0.06985 	-0.17770 	0.34440 	0.30825 
-0.28915 	-0.40220 	-0.37585 	-0.48405 	-0.56285 	-0.46665 	-0.34210 	-0.27280 	-0.33635 	-0.47520 	-0.12520 	-0.22525 	-0.25140 	-0.37820 	-0.03090 	-0.09075 	-0.34910 	-0.43395 	0.03385 	-0.13450 	-0.22065 	-0.32535 	0.22900 	0.08620 	-0.17900 	0.34555 	0.29205 
-0.37095 	-0.51945 	-0.46350 	-0.56610 	-0.66725 	-0.55085 	-0.39450 	-0.31400 	-0.43020 	-0.51305 	-0.16410 	-0.24330 	-0.30155 	-0.44375 	-0.03700 	-0.09090 	-0.36270 	-0.42710 	0.04370 	-0.12675 	-0.21435 	-0.32315 	0.23885 	0.10125 	-0.17900 	0.34645 	0.27750 
-0.45495 	-0.63555 	-0.54890 	-0.64490 	-0.76585 	-0.63325 	-0.44425 	-0.35505 	-0.51995 	-0.55455 	-0.20400 	-0.26385 	-0.35295 	-0.50585 	-0.04530 	-0.09455 	-0.37645 	-0.41780 	0.05150 	-0.12035 	-0.20910 	-0.32045 	0.24615 	0.11390 	-0.17825 	0.34610 	0.26360 
-0.54075 	-0.74770 	-0.63170 	-0.71980 	-0.85655 	-0.71260 	-0.49190 	-0.39685 	-0.60405 	-0.59890 	-0.24520 	-0.28845 	-0.40565 	-0.56320 	-0.05635 	-0.10240 	-0.39090 	-0.40845 	0.05650 	-0.11605 	-0.20560 	-0.31820 	0.24990 	0.12310 	-0.17725 	0.34300 	0.24905 
-0.62800 	-0.85335 	-0.71175 	-0.79065 	-0.93800 	-0.78820 	-0.53830 	-0.44055 	-0.68180 	-0.64515 	-0.28835 	-0.31855 	-0.45990 	-0.61460 	-0.07090 	-0.11540 	-0.40655 	-0.40135 	0.05775 	-0.11465 	-0.20460 	-0.31755 	0.24885 	0.12780 	-0.17685 	0.33585 	0.23255 
-0.71615 	-0.95045 	-0.78910 	-0.85750 	-1.00960 	-0.85975 	-0.58435 	-0.48745 	-0.75290 	-0.69260 	-0.33405 	-0.35540 	-0.51585 	-0.65925 	-0.08975 	-0.13410 	-0.42390 	-0.39870 	0.05435 	-0.11705 	-0.20695 	-0.31960 	0.24195 	0.12680 	-0.17795 	0.32335 	0.21305 
-0.80455 	-1.03775 	-0.86390 	-0.92100 	-1.07165 	-0.92720 	-0.63115 	-0.53850 	-0.81765 	-0.74045 	-0.38285 	-0.39985 	-0.57355 	-0.69695 	-0.11365 	-0.15905 	-0.44370 	-0.40230 	0.04535 	-0.12400 	-0.21325 	-0.32515 	0.22840 	0.11945 	-0.18140 	0.30450 	0.18970 
-0.89250 	-1.11450 	-0.93645 	-0.98180 	-1.12485 	-0.99055 	-0.67945 	-0.59470 	-0.87635 	-0.78785 	-0.43495 	-0.45220 	-0.63295 	-0.72790 	-0.14290 	-0.19030 	-0.46625 	-0.41325 	0.03035 	-0.13595 	-0.22380 	-0.33455 	0.20775 	0.10535 	-0.18760 	0.27905 	0.16245 
-0.97930 	-1.18075 	-1.00690 	-1.04050 	-1.17015 	-1.04955 	-0.72985 	-0.65615 	-0.92920 	-0.83370 	-0.49030 	-0.51225 	-0.69350 	-0.75270 	-0.17745 	-0.22735 	-0.49140 	-0.43225 	0.00930 	-0.15295 	-0.23830 	-0.34745 	0.18015 	0.08475 	-0.19665 	0.24715 	0.13180 
-1.06390 	-1.23710 	-1.07545 	-1.09760 	-1.20875 	-1.10410 	-0.78255 	-0.72265 	-0.97685 	-0.87690 	-0.54845 	-0.57900 	-0.75460 	-0.77215 	-0.21680 	-0.26950 	-0.51890 	-0.45875 	-0.01740 	-0.17465 	-0.25630 	-0.36315 	0.14650 	0.05835 	-0.20815 	0.20975 	0.09885 
-1.14575 	-1.28515 	-1.14220 	-1.15355 	-1.24180 	-1.15425 	-0.83750 	-0.79355 	-1.01975 	-0.91620 	-0.60875 	-0.65125 	-0.81525 	-0.78695 	-0.26035 	-0.31560 	-0.54800 	-0.49190 	-0.04910 	-0.20045 	-0.27685 	-0.38045 	0.10785 	0.02740 	-0.22150 	0.16825 	0.06510 
-1.22410 	-1.32690 	-1.20740 	-1.20865 	-1.27060 	-1.20015 	-0.89470 	-0.86785 	-1.05890 	-0.95040 	-0.67050 	-0.72740 	-0.87445 	-0.79740 	-0.30720 	-0.36465 	-0.57810 	-0.52965 	-0.08490 	-0.22965 	-0.29900 	-0.39790 	0.06540 	-0.00700 	-0.23580 	0.12380 	0.03175 
