[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	114
[Rejected]	4933
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-3.09540 	-2.67050 	-2.72845 	-2.78430 	-3.60080 	-3.02970 	-1.97145 	-2.55385 	-2.76405 	-2.36375 	-0.64500 	-1.75765 	-1.45765 	-0.68970 	0.94410 	0.24875 	-0.39820 	1.22800 	1.57345 	1.65780 	1.07425 	1.00850 	1.54035 	1.74020 	1.91655 	2.04475 	1.02400 
-3.08475 	-2.66760 	-2.71925 	-2.75895 	-3.58590 	-3.00715 	-1.96025 	-2.52715 	-2.74455 	-2.37240 	-0.62395 	-1.73980 	-1.42410 	-0.71950 	0.97105 	0.25565 	-0.39300 	1.18065 	1.59850 	1.67585 	1.06570 	0.99175 	1.54170 	1.73335 	1.91450 	2.03700 	1.01850 
-3.08790 	-2.68925 	-2.72475 	-2.74305 	-3.57610 	-2.99735 	-1.96135 	-2.50550 	-2.73020 	-2.38985 	-0.61045 	-1.72455 	-1.39170 	-0.77240 	0.99355 	0.26035 	-0.39260 	1.10385 	1.62145 	1.69145 	1.05265 	0.96700 	1.54355 	1.72675 	1.91000 	2.03250 	1.01655 
-3.10385 	-2.73235 	-2.74410 	-2.73600 	-3.57070 	-3.00105 	-1.97415 	-2.48880 	-2.72135 	-2.41570 	-0.60460 	-1.71185 	-1.36085 	-0.84625 	1.01140 	0.26310 	-0.39670 	0.99955 	1.64210 	1.70465 	1.03530 	0.93520 	1.54580 	1.72020 	1.90255 	2.03080 	1.01790 
-3.13145 	-2.79260 	-2.77575 	-2.73725 	-3.56930 	-3.01840 	-1.99770 	-2.47700 	-2.71820 	-2.44900 	-0.60615 	-1.70165 	-1.33230 	-0.93800 	1.02460 	0.26395 	-0.40515 	0.87085 	1.66000 	1.71545 	1.01340 	0.89760 	1.54835 	1.71340 	1.89185 	2.03145 	1.02210 
-3.16910 	-2.86485 	-2.81830 	-2.74650 	-3.57225 	-3.04865 	-2.03105 	-2.47005 	-2.72165 	-2.48785 	-0.61500 	-1.69420 	-1.30675 	-1.04365 	1.03295 	0.26270 	-0.41740 	0.72180 	1.67490 	1.72400 	0.98700 	0.85585 	1.55080 	1.70615 	1.87760 	2.03380 	1.02875 
-3.21510 	-2.94360 	-2.87005 	-2.76330 	-3.58000 	-3.09030 	-2.07310 	-2.46865 	-2.73260 	-2.53000 	-0.63110 	-1.68990 	-1.28540 	-1.15870 	1.03650 	0.25910 	-0.43310 	0.55745 	1.68655 	1.73010 	0.95620 	0.81135 	1.55320 	1.69810 	1.85985 	2.03705 	1.03705 
-3.26775 	-3.02395 	-2.92970 	-2.78785 	-3.59360 	-3.14155 	-2.12315 	-2.47365 	-2.75240 	-2.57330 	-0.65450 	-1.68945 	-1.26980 	-1.27885 	1.03485 	0.25275 	-0.45205 	0.38250 	1.69430 	1.73370 	0.92105 	0.76505 	1.55510 	1.68885 	1.83840 	2.04030 	1.04615 
-3.32590 	-3.10160 	-2.99610 	-2.82055 	-3.61415 	-3.20055 	-2.18065 	-2.48640 	-2.78235 	-2.61645 	-0.68570 	-1.69395 	-1.26175 	-1.40030 	1.02770 	0.24300 	-0.47415 	0.20135 	1.69745 	1.73445 	0.88215 	0.71750 	1.55615 	1.67785 	1.81340 	2.04240 	1.05480 
-3.38865 	-3.17385 	-3.06875 	-2.86180 	-3.64260 	-3.26565 	-2.24535 	-2.50845 	-2.82350 	-2.65890 	-0.72510 	-1.70465 	-1.26330 	-1.52005 	1.01445 	0.22910 	-0.49925 	0.01735 	1.69515 	1.73175 	0.83980 	0.66860 	1.55550 	1.66435 	1.78460 	2.04205 	1.06150 
-3.45560 	-3.23925 	-3.14710 	-2.91215 	-3.67965 	-3.33535 	-2.31720 	-2.54110 	-2.87665 	-2.70125 	-0.77330 	-1.72260 	-1.27640 	-1.63600 	0.99455 	0.21050 	-0.52750 	-0.16685 	1.68655 	1.72505 	0.79460 	0.61810 	1.55230 	1.64750 	1.75165 	2.03775 	1.06430 
-3.52690 	-3.29775 	-3.23090 	-2.97170 	-3.72545 	-3.40850 	-2.39610 	-2.58510 	-2.94165 	-2.74435 	-0.83065 	-1.74875 	-1.30225 	-1.74705 	0.96750 	0.18670 	-0.55885 	-0.34935 	1.67090 	1.71370 	0.74700 	0.56555 	1.54535 	1.62645 	1.71420 	2.02815 	1.06135 
-3.60255 	-3.35070 	-3.31985 	-3.04020 	-3.77955 	-3.48455 	-2.48175 	-2.64050 	-3.01730 	-2.78960 	-0.89700 	-1.78315 	-1.34160 	-1.85250 	0.93315 	0.15775 	-0.59295 	-0.52835 	1.64775 	1.69730 	0.69735 	0.51060 	1.53365 	1.60025 	1.67170 	2.01205 	1.05105 
-3.68320 	-3.40040 	-3.41360 	-3.11680 	-3.84120 	-3.56310 	-2.57355 	-2.70650 	-3.10180 	-2.83800 	-0.97200 	-1.82565 	-1.39405 	-1.95260 	0.89160 	0.12380 	-0.62935 	-0.70225 	1.61695 	1.67560 	0.64600 	0.45305 	1.51640 	1.56835 	1.62395 	1.98870 	1.03215 
-3.76890 	-3.44985 	-3.51170 	-3.20040 	-3.90905 	-3.64405 	-2.67070 	-2.78175 	-3.19285 	-2.89040 	-1.05475 	-1.87525 	-1.45845 	-2.04795 	0.84325 	0.08555 	-0.66745 	-0.86920 	1.57880 	1.64865 	0.59340 	0.39285 	1.49285 	1.53050 	1.57105 	1.95790 	1.00425 
-3.85975 	-3.50245 	-3.61395 	-3.28970 	-3.98170 	-3.72715 	-2.77240 	-2.86470 	-3.28770 	-2.94665 	-1.14430 	-1.93095 	-1.53280 	-2.13940 	0.78875 	0.04365 	-0.70655 	-1.02755 	1.53405 	1.61670 	0.53965 	0.33015 	1.46290 	1.48675 	1.51330 	1.91985 	0.96750 
-3.95565 	-3.56180 	-3.72000 	-3.38335 	-4.05760 	-3.81185 	-2.87800 	-2.95385 	-3.38390 	-3.00635 	-1.23960 	-1.99190 	-1.61470 	-2.22835 	0.72870 	-0.00125 	-0.74625 	-1.17615 	1.48340 	1.57990 	0.48500 	0.26525 	1.42655 	1.43775 	1.45150 	1.87545 	0.92295 
-4.05610 	-3.63115 	-3.82985 	-3.48025 	-4.13555 	-3.89725 	-2.98710 	-3.04810 	-3.47885 	-3.06860 	-1.34000 	-2.05760 	-1.70160 	-2.31580 	0.66350 	-0.04870 	-0.78625 	-1.31400 	1.42775 	1.53860 	0.42960 	0.19860 	1.38405 	1.38415 	1.38635 	1.82570 	0.87215 
-4.16060 	-3.71315 	-3.94360 	-3.57965 	-4.21455 	-3.98220 	-3.09955 	-3.14655 	-3.57025 	-3.13230 	-1.44480 	-2.12800 	-1.79115 	-2.40290 	0.59345 	-0.09855 	-0.82675 	-1.44095 	1.36770 	1.49280 	0.37350 	0.13050 	1.33590 	1.32665 	1.31865 	1.77210 	0.81710 
-4.26835 	-3.80950 	-4.06130 	-3.68080 	-4.29410 	-4.06505 	-3.21520 	-3.24860 	-3.65645 	-3.19680 	-1.55380 	-2.20340 	-1.88160 	-2.49030 	0.51865 	-0.15090 	-0.86805 	-1.55710 	1.30390 	1.44260 	0.31680 	0.06155 	1.28260 	1.26635 	1.24915 	1.71605 	0.75990 
-4.37825 	-3.92060 	-4.18260 	-3.78305 	-4.37395 	-4.14405 	-3.33410 	-3.35355 	-3.73615 	-3.26185 	-1.66645 	-2.28380 	-1.97145 	-2.57790 	0.43930 	-0.20570 	-0.91050 	-1.66295 	1.23695 	1.38805 	0.25960 	-0.00770 	1.22510 	1.20400 	1.17855 	1.65910 	0.70280 
-4.48915 	-4.04530 	-4.30680 	-3.88575 	-4.45435 	-4.21780 	-3.45555 	-3.46070 	-3.80870 	-3.32725 	-1.78245 	-2.36925 	-2.05940 	-2.66460 	0.35570 	-0.26330 	-0.95445 	-1.75875 	1.16755 	1.32945 	0.20220 	-0.07615 	1.16430 	1.14060 	1.10765 	1.60275 	0.64770 
-4.59940 	-4.18115 	-4.43285 	-3.98815 	-4.53515 	-4.28490 	-3.57900 	-3.56915 	-3.87400 	-3.39325 	-1.90105 	-2.45950 	-2.14440 	-2.74850 	0.26815 	-0.32350 	-1.00015 	-1.84435 	1.09625 	1.26700 	0.14470 	-0.14285 	1.10125 	1.07710 	1.03735 	1.54820 	0.59605 
-4.70740 	-4.32435 	-4.55920 	-4.08930 	-4.61625 	-4.34450 	-3.70335 	-3.67780 	-3.93230 	-3.45980 	-2.02150 	-2.55405 	-2.22545 	-2.82675 	0.17730 	-0.38665 	-1.04800 	-1.91930 	1.02390 	1.20110 	0.08735 	-0.20675 	1.03705 	1.01415 	0.96850 	1.49660 	0.54880 
-4.81135 	-4.47025 	-4.68435 	-4.18825 	-4.69710 	-4.39590 	-3.82775 	-3.78590 	-3.98430 	-3.52670 	-2.14320 	-2.65255 	-2.30180 	-2.89605 	0.08335 	-0.45280 	-1.09830 	-1.98265 	0.95095 	1.13205 	0.03015 	-0.26690 	0.97280 	0.95255 	0.90210 	1.44860 	0.50650 
-4.90965 	-4.61355 	-4.80680 	-4.28435 	-4.77675 	-4.43860 	-3.95110 	-3.89270 	-4.03105 	-3.59320 	-2.26560 	-2.75470 	-2.37330 	-2.95315 	-0.01325 	-0.52240 	-1.15175 	-2.03335 	0.87790 	1.06010 	-0.02700 	-0.32250 	0.90940 	0.89270 	0.83905 	1.40470 	0.46935 
-5.00060 	-4.74915 	-4.92520 	-4.37690 	-4.85435 	-4.47240 	-4.07275 	-3.99785 	-4.07385 	-3.65835 	-2.38845 	-2.86045 	-2.44035 	-2.99505 	-0.11220 	-0.59590 	-1.20890 	-2.07005 	0.80510 	0.98555 	-0.08420 	-0.37320 	0.84780 	0.83505 	0.78025 	1.36520 	0.43720 
-5.08305 	-4.87260 	-5.03835 	-4.46555 	-4.92885 	-4.49750 	-4.19200 	-4.10125 	-4.11445 	-3.72040 	-2.51160 	-2.96985 	-2.50400 	-3.01970 	-0.21330 	-0.67350 	-1.27025 	-2.09170 	0.73280 	0.90855 	-0.14125 	-0.41855 	0.78885 	0.77995 	0.72620 	1.33035 	0.40995 
-5.15600 	-4.98005 	-5.14585 	-4.55005 	-4.99955 	-4.51470 	-4.30850 	-4.20285 	-4.15435 	-3.77750 	-2.63470 	-3.08270 	-2.56545 	-3.02585 	-0.31610 	-0.75520 	-1.33570 	-2.09740 	0.66130 	0.82975 	-0.19805 	-0.45825 	0.73345 	0.72795 	0.67765 	1.30005 	0.38735 
-5.21915 	-5.06915 	-5.24700 	-4.63025 	-5.06585 	-4.52515 	-4.42185 	-4.30260 	-4.19500 	-3.82770 	-2.75740 	-3.19845 	-2.62600 	-3.01335 	-0.42015 	-0.84045 	-1.40495 	-2.08655 	0.59115 	0.74970 	-0.25370 	-0.49185 	0.68240 	0.67950 	0.63485 	1.27455 	0.36950 
-5.27225 	-5.13885 	-5.34175 	-4.70590 	-5.12705 	-4.53010 	-4.53150 	-4.40000 	-4.23715 	-3.86935 	-2.87885 	-3.31580 	-2.68675 	-2.98295 	-0.52435 	-0.92780 	-1.47685 	-2.05895 	0.52295 	0.66970 	-0.30735 	-0.51885 	0.63670 	0.63535 	0.59835 	1.25415 	0.35650 
-5.31570 	-5.18935 	-5.42995 	-4.77650 	-5.18240 	-4.53090 	-4.63695 	-4.49420 	-4.28095 	-3.90110 	-2.99800 	-3.43275 	-2.74825 	-2.93605 	-0.62725 	-1.01555 	-1.54975 	-2.01465 	0.45795 	0.59105 	-0.35735 	-0.53830 	0.59735 	0.59655 	0.56875 	1.23915 	0.34865 
-5.34955 	-5.22210 	-5.51150 	-4.84150 	-5.23090 	-4.52830 	-4.73745 	-4.58420 	-4.32575 	-3.92205 	-3.11325 	-3.54690 	-2.81030 	-2.87450 	-0.72715 	-1.10130 	-1.62140 	-1.95365 	0.39735 	0.51560 	-0.40225 	-0.54940 	0.56565 	0.56425 	0.54690 	1.23015 	0.34665 
-5.37430 	-5.23985 	-5.58655 	-4.90055 	-5.27160 	-4.52280 	-4.83230 	-4.66905 	-4.37035 	-3.93160 	-3.22325 	-3.65575 	-2.87210 	-2.80020 	-0.82215 	-1.18280 	-1.68930 	-1.87645 	0.34240 	0.44515 	-0.44030 	-0.55120 	0.54245 	0.53960 	0.53380 	1.22785 	0.35095 
-5.39035 	-5.24615 	-5.65565 	-4.95330 	-5.30380 	-4.51425 	-4.92125 	-4.74825 	-4.41350 	-3.92895 	-3.32690 	-3.75750 	-2.93260 	-2.71530 	-0.91070 	-1.25805 	-1.75100 	-1.78390 	0.29420 	0.38115 	-0.47040 	-0.54305 	0.52845 	0.52360 	0.53010 	1.23265 	0.36200 
-5.39830 	-5.24530 	-5.71930 	-5.00015 	-5.32760 	-4.50220 	-5.00435 	-4.82175 	-4.45420 	-3.91365 	-3.42340 	-3.85100 	-2.99075 	-2.62215 	-0.99165 	-1.32565 	-1.80460 	-1.67740 	0.25350 	0.32455 	-0.49165 	-0.52470 	0.52385 	0.51685 	0.53640 	1.24455 	0.37995 
-5.39885 	-5.24195 	-5.77860 	-5.04155 	-5.34340 	-4.48575 	-5.08210 	-4.89000 	-4.49150 	-3.88475 	-3.51275 	-3.93615 	-3.04560 	-2.52340 	-1.06450 	-1.38490 	-1.84875 	-1.55890 	0.22030 	0.27585 	-0.50380 	-0.49650 	0.52830 	0.51955 	0.55270 	1.26330 	0.40445 
-5.39275 	-5.24050 	-5.83445 	-5.07815 	-5.35225 	-4.46365 	-5.15515 	-4.95365 	-4.52475 	-3.84205 	-3.59505 	-4.01325 	-3.09625 	-2.42175 	-1.12900 	-1.43565 	-1.88280 	-1.43110 	0.19455 	0.23505 	-0.50705 	-0.45905 	0.54115 	0.53160 	0.57865 	1.28845 	0.43495 
-5.38095 	-5.24480 	-5.88770 	-5.11070 	-5.35530 	-4.43510 	-5.22420 	-5.01320 	-4.55325 	-3.78575 	-3.67085 	-4.08315 	-3.14185 	-2.32020 	-1.18560 	-1.47820 	-1.90680 	-1.29725 	0.17555 	0.20195 	-0.50195 	-0.41350 	0.56140 	0.55240 	0.61335 	1.31910 	0.47055 
-5.36450 	-5.25780 	-5.93920 	-5.13975 	-5.35380 	-4.39980 	-5.28995 	-5.06870 	-4.57670 	-3.71700 	-3.74065 	-4.14665 	-3.18115 	-2.22150 	-1.23495 	-1.51320 	-1.92100 	-1.16135 	0.16245 	0.17575 	-0.48910 	-0.36140 	0.58780 	0.58095 	0.65560 	1.35390 	0.50970 
-5.34445 	-5.28135 	-5.98960 	-5.16585 	-5.34920 	-4.35835 	-5.35305 	-5.11995 	-4.59495 	-3.63810 	-3.80530 	-4.20470 	-3.21315 	-2.12830 	-1.27795 	-1.54155 	-1.92615 	-1.02765 	0.15425 	0.15565 	-0.46950 	-0.30430 	0.61885 	0.61595 	0.70360 	1.39145 	0.55085 
-5.32210 	-5.31615 	-6.03910 	-5.18960 	-5.34280 	-4.31210 	-5.41385 	-5.16655 	-4.60870 	-3.55190 	-3.86535 	-4.25765 	-3.23675 	-2.04235 	-1.31570 	-1.56405 	-1.92285 	-0.90025 	0.14965 	0.14075 	-0.44365 	-0.24390 	0.65315 	0.65620 	0.75595 	1.43020 	0.59235 
-5.29845 	-5.36105 	-6.08780 	-5.21135 	-5.33585 	-4.26270 	-5.47260 	-5.20750 	-4.61875 	-3.46155 	-3.92155 	-4.30580 	-3.25100 	-1.96425 	-1.34900 	-1.58150 	-1.91170 	-0.78230 	0.14770 	0.13040 	-0.41210 	-0.18160 	0.68935 	0.70015 	0.81100 	1.46875 	0.63270 
-5.27405 	-5.41375 	-6.13505 	-5.23120 	-5.32905 	-4.21200 	-5.52890 	-5.24195 	-4.62590 	-3.37015 	-3.97400 	-4.34875 	-3.25520 	-1.89370 	-1.37855 	-1.59420 	-1.89320 	-0.67580 	0.14770 	0.12405 	-0.37510 	-0.11835 	0.72655 	0.74690 	0.86765 	1.50605 	0.67075 
-5.24920 	-5.47040 	-6.18000 	-5.24910 	-5.32260 	-4.16150 	-5.58220 	-5.26885 	-4.63055 	-3.28115 	-4.02280 	-4.38580 	-3.24935 	-1.82995 	-1.40475 	-1.60255 	-1.86790 	-0.58125 	0.14905 	0.12130 	-0.33300 	-0.05475 	0.76405 	0.79535 	0.92495 	1.54130 	0.70575 
-5.22370 	-5.52640 	-6.22120 	-5.26470 	-5.31625 	-4.11235 	-5.63160 	-5.28735 	-4.63275 	-3.19740 	-4.06785 	-4.41610 	-3.23375 	-1.77210 	-1.42765 	-1.60665 	-1.83615 	-0.49845 	0.15140 	0.12215 	-0.28635 	0.00870 	0.80120 	0.84475 	0.98215 	1.57405 	0.73715 
-5.19700 	-5.57645 	-6.25725 	-5.27735 	-5.30910 	-4.06535 	-5.67610 	-5.29710 	-4.63215 	-3.12160 	-4.10880 	-4.43855 	-3.20910 	-1.71965 	-1.44730 	-1.60660 	-1.79850 	-0.42675 	0.15460 	0.12630 	-0.23575 	0.07190 	0.83770 	0.89430 	1.03865 	1.60420 	0.76460 
-5.16850 	-5.61560 	-6.28685 	-5.28650 	-5.30025 	-4.02075 	-5.71495 	-5.29820 	-4.62795 	-3.05600 	-4.14555 	-4.45255 	-3.17640 	-1.67255 	-1.46380 	-1.60260 	-1.75540 	-0.36510 	0.15835 	0.13350 	-0.18220 	0.13450 	0.87315 	0.94330 	1.09365 	1.63145 	0.78800 
-5.13760 	-5.63975 	-6.30900 	-5.29180 	-5.28860 	-3.97890 	-5.74765 	-5.29130 	-4.61985 	-3.00195 	-4.17815 	-4.45785 	-3.13670 	-1.63140 	-1.47730 	-1.59495 	-1.70725 	-0.31275 	0.16230 	0.14330 	-0.12675 	0.19620 	0.90720 	0.99085 	1.14650 	1.65575 	0.80725 
-5.10450 	-5.64610 	-6.32345 	-5.29350 	-5.27345 	-3.94030 	-5.77445 	-5.27815 	-4.60775 	-2.96035 	-4.20720 	-4.45500 	-3.09140 	-1.59685 	-1.48845 	-1.58440 	-1.65450 	-0.26895 	0.16585 	0.15480 	-0.07075 	0.25635 	0.93900 	1.03605 	1.19650 	1.67680 	0.82225 
-5.06965 	-5.63370 	-6.33075 	-5.29195 	-5.25445 	-3.90580 	-5.79610 	-5.26085 	-4.59195 	-2.93140 	-4.23375 	-4.44535 	-3.04230 	-1.57000 	-1.49830 	-1.57185 	-1.59800 	-0.23295 	0.16790 	0.16675 	-0.01570 	0.31415 	0.96760 	1.07750 	1.24245 	1.69390 	0.83265 
-5.03420 	-5.60350 	-6.33200 	-5.28805 	-5.23150 	-3.87640 	-5.81390 	-5.24185 	-4.57360 	-2.91510 	-4.25905 	-4.43080 	-2.99145 	-1.55175 	-1.50800 	-1.55870 	-1.53895 	-0.20420 	0.16715 	0.17780 	0.03670 	0.36855 	0.99165 	1.11405 	1.28340 	1.70620 	0.83800 
-4.99940 	-5.55800 	-6.32880 	-5.28290 	-5.20470 	-3.85285 	-5.82920 	-5.22340 	-4.55345 	-2.91095 	-4.28460 	-4.41330 	-2.94100 	-1.54260 	-1.51905 	-1.54635 	-1.47895 	-0.18185 	0.16235 	0.18625 	0.08495 	0.41855 	1.00965 	1.14415 	1.31810 	1.71275 	0.83785 
-4.96655 	-5.50110 	-6.32290 	-5.27735 	-5.17430 	-3.83585 	-5.84340 	-5.20735 	-4.53270 	-2.91795 	-4.31150 	-4.39470 	-2.89315 	-1.54295 	-1.53280 	-1.53620 	-1.41970 	-0.16535 	0.15215 	0.19060 	0.12755 	0.46320 	1.02005 	1.16660 	1.34560 	1.71265 	0.83160 
-4.93695 	-5.43760 	-6.31585 	-5.27230 	-5.14105 	-3.82560 	-5.85770 	-5.19495 	-4.51230 	-2.93475 	-4.34060 	-4.37630 	-2.84965 	-1.55225 	-1.55040 	-1.52950 	-1.36330 	-0.15440 	0.13545 	0.18945 	0.16335 	0.50180 	1.02140 	1.18030 	1.36505 	1.70495 	0.81900 
-4.91150 	-5.37290 	-6.30950 	-5.26840 	-5.10590 	-3.82180 	-5.87310 	-5.18700 	-4.49310 	-2.95925 	-4.37265 	-4.35960 	-2.81210 	-1.56945 	-1.57280 	-1.52730 	-1.31160 	-0.14900 	0.11120 	0.18150 	0.19120 	0.53350 	1.01265 	1.18435 	1.37590 	1.68890 	0.79990 
-4.89120 	-5.31255 	-6.30540 	-5.26650 	-5.07030 	-3.82360 	-5.89060 	-5.18405 	-4.47625 	-2.98855 	-4.40800 	-4.34565 	-2.78155 	-1.59330 	-1.60110 	-1.53080 	-1.26665 	-0.14990 	0.07845 	0.16545 	0.21015 	0.55770 	0.99240 	1.17795 	1.37780 	1.66380 	0.77405 
-4.87655 	-5.26170 	-6.30505 	-5.26750 	-5.03620 	-3.82970 	-5.91110 	-5.18660 	-4.46285 	-3.01950 	-4.44710 	-4.33580 	-2.75865 	-1.62195 	-1.63635 	-1.54100 	-1.23025 	-0.15805 	0.03625 	0.14020 	0.21920 	0.57355 	0.96005 	1.16050 	1.37055 	1.62930 	0.74170 
-4.86800 	-5.22475 	-6.30975 	-5.27240 	-5.00585 	-3.83850 	-5.93550 	-5.19525 	-4.45435 	-3.04860 	-4.49070 	-4.33150 	-2.74370 	-1.65365 	-1.67960 	-1.55935 	-1.20445 	-0.17460 	-0.01630 	0.10445 	0.21730 	0.58050 	0.91460 	1.13150 	1.35430 	1.58520 	0.70325 
-4.86575 	-5.20490 	-6.32065 	-5.28210 	-4.98135 	-3.84850 	-5.96490 	-5.21065 	-4.45195 	-3.07270 	-4.53940 	-4.33420 	-2.73665 	-1.68660 	-1.73185 	-1.58700 	-1.19090 	-0.20060 	-0.07985 	0.05730 	0.20400 	0.57820 	0.85600 	1.09075 	1.32920 	1.53170 	0.65935 
-4.86940 	-5.20375 	-6.33820 	-5.29720 	-4.96450 	-3.85790 	-5.99960 	-5.23335 	-4.45680 	-3.08910 	-4.59375 	-4.34530 	-2.73730 	-1.71930 	-1.79380 	-1.62495 	-1.19095 	-0.23645 	-0.15465 	-0.00195 	0.17885 	0.56665 	0.78425 	1.03825 	1.29595 	1.46945 	0.61095 
-4.87815 	-5.22090 	-6.36235 	-5.31760 	-4.95635 	-3.86530 	-6.03980 	-5.26330 	-4.46925 	-3.09600 	-4.65395 	-4.36530 	-2.74530 	-1.75065 	-1.86570 	-1.67355 	-1.20530 	-0.28190 	-0.24060 	-0.07325 	0.14210 	0.54655 	0.70010 	0.97465 	1.25525 	1.39935 	0.55945 
-4.89050 	-5.25420 	-6.39210 	-5.34240 	-4.95675 	-3.86900 	-6.08475 	-5.29970 	-4.48880 	-3.09235 	-4.71970 	-4.39420 	-2.76030 	-1.77990 	-1.94720 	-1.73275 	-1.23390 	-0.33610 	-0.33675 	-0.15620 	0.09455 	0.51910 	0.60505 	0.90090 	1.20820 	1.32280 	0.50635 
-4.90445 	-5.29960 	-6.42570 	-5.36990 	-4.96480 	-3.86760 	-6.13305 	-5.34090 	-4.51400 	-3.07815 	-4.78990 	-4.43080 	-2.78180 	-1.80685 	-2.03725 	-1.80140 	-1.27560 	-0.39750 	-0.44160 	-0.24930 	0.03750 	0.48565 	0.50095 	0.81875 	1.15615 	1.24145 	0.45320 
-4.91765 	-5.35185 	-6.46090 	-5.39770 	-4.97860 	-3.85995 	-6.18280 	-5.38460 	-4.54270 	-3.05460 	-4.86320 	-4.47320 	-2.80895 	-1.83175 	-2.13415 	-1.87795 	-1.32855 	-0.46430 	-0.55330 	-0.35075 	-0.02710 	0.44815 	0.39030 	0.72995 	1.10045 	1.15700 	0.40175 
-4.92770 	-5.40470 	-6.49500 	-5.42330 	-4.99625 	-3.84525 	-6.23170 	-5.42805 	-4.57225 	-3.02375 	-4.93790 	-4.51885 	-2.84085 	-1.85525 	-2.23590 	-1.96010 	-1.39005 	-0.53440 	-0.66955 	-0.45810 	-0.09725 	0.40835 	0.27585 	0.63685 	1.04255 	1.07160 	0.35370 
-4.93215 	-5.45195 	-6.52545 	-5.44435 	-5.01540 	-3.82355 	-6.27750 	-5.46865 	-4.60035 	-2.98855 	-5.01205 	-4.56495 	-2.87590 	-1.87825 	-2.34025 	-2.04530 	-1.45700 	-0.60575 	-0.78785 	-0.56875 	-0.17035 	0.36780 	0.16035 	0.54165 	0.98400 	0.98710 	0.31035 
-4.92915 	-5.48755 	-6.54975 	-5.45875 	-5.03395 	-3.79515 	-6.31805 	-5.50400 	-4.62465 	-2.95190 	-5.08380 	-4.60880 	-2.91250 	-1.90185 	-2.44485 	-2.13115 	-1.52625 	-0.67625 	-0.90600 	-0.68015 	-0.24435 	0.32780 	0.04655 	0.44645 	0.92620 	0.90530 	0.27275 
-4.91705 	-5.50690 	-6.56615 	-5.46510 	-5.05010 	-3.76090 	-6.35190 	-5.53235 	-4.64330 	-2.91660 	-5.15180 	-4.64825 	-2.94845 	-1.92675 	-2.54770 	-2.21525 	-1.59495 	-0.74350 	-1.02190 	-0.78995 	-0.31705 	0.28940 	-0.06325 	0.35310 	0.87025 	0.82760 	0.24140 
-4.89530 	-5.50660 	-6.57345 	-5.46245 	-5.06225 	-3.72175 	-6.37800 	-5.55245 	-4.65475 	-2.88465 	-5.21480 	-4.68170 	-2.98185 	-1.95295 	-2.64725 	-2.29590 	-1.66060 	-0.80505 	-1.13400 	-0.89635 	-0.38710 	0.25340 	-0.16720 	0.26310 	0.81730 	0.75485 	0.21625 
-4.86375 	-5.48530 	-6.57115 	-5.45075 	-5.06930 	-3.67865 	-6.39605 	-5.56390 	-4.65785 	-2.85700 	-5.27220 	-4.70855 	-3.01080 	-1.97950 	-2.74220 	-2.37195 	-1.72130 	-0.85820 	-1.24105 	-0.99790 	-0.45330 	0.22030 	-0.26415 	0.17745 	0.76795 	0.68785 	0.19660 
-4.82290 	-5.44325 	-6.55965 	-5.43050 	-5.07035 	-3.63225 	-6.40640 	-5.56720 	-4.65230 	-2.83370 	-5.32390 	-4.72895 	-3.03430 	-2.00450 	-2.83185 	-2.44280 	-1.77595 	-0.90075 	-1.34230 	-1.09370 	-0.51515 	0.19040 	-0.35340 	0.09685 	0.72270 	0.62660 	0.18150 
-4.77410 	-5.38270 	-6.53980 	-5.40280 	-5.06530 	-3.58325 	-6.41000 	-5.56370 	-4.63830 	-2.81395 	-5.37025 	-4.74410 	-3.05210 	-2.02520 	-2.91610 	-2.50860 	-1.82420 	-0.93100 	-1.43750 	-1.18335 	-0.57260 	0.16380 	-0.43480 	0.02155 	0.68165 	0.57105 	0.16980 
-4.71930 	-5.30750 	-6.51320 	-5.36940 	-5.05445 	-3.53225 	-6.40845 	-5.55545 	-4.61685 	-2.79650 	-5.41220 	-4.75595 	-3.06485 	-2.03830 	-2.99515 	-2.57000 	-1.86635 	-0.94840 	-1.52685 	-1.26690 	-0.62585 	0.14020 	-0.50875 	-0.04850 	0.64465 	0.52070 	0.16005 
