[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	120
[Rejected]	4927
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
0.91830 	0.86825 	0.87345 	0.57750 	0.18560 	0.21475 	0.72130 	0.55135 	0.19160 	-0.00725 	0.38740 	0.32045 	0.13560 	-0.25190 	0.18315 	0.04170 	-0.28125 	-0.26185 	0.15865 	-0.01865 	-0.27540 	-0.40305 	-0.03160 	-0.14590 	-0.35540 	-0.21175 	-0.33770 
0.89320 	0.83245 	0.84515 	0.54195 	0.17860 	0.19710 	0.68195 	0.50600 	0.17680 	-0.05475 	0.34410 	0.28840 	0.09860 	-0.30400 	0.12860 	-0.00070 	-0.32370 	-0.31995 	0.10445 	-0.07200 	-0.32390 	-0.44260 	-0.07005 	-0.19230 	-0.39120 	-0.23505 	-0.35780 
0.86920 	0.80345 	0.82195 	0.51345 	0.17895 	0.18365 	0.64830 	0.46765 	0.17110 	-0.09930 	0.30635 	0.26220 	0.06250 	-0.35200 	0.07790 	-0.03785 	-0.35780 	-0.37605 	0.05325 	-0.12125 	-0.36750 	-0.47915 	-0.10445 	-0.23445 	-0.42210 	-0.25445 	-0.37160 
0.84815 	0.78360 	0.80535 	0.49355 	0.18730 	0.17415 	0.62215 	0.43870 	0.17450 	-0.14085 	0.27610 	0.24450 	0.02875 	-0.39565 	0.03285 	-0.06815 	-0.38250 	-0.42950 	0.00695 	-0.16445 	-0.40470 	-0.51200 	-0.13295 	-0.27080 	-0.44685 	-0.26840 	-0.37755 
0.83200 	0.77485 	0.79655 	0.48345 	0.20445 	0.16870 	0.60520 	0.42110 	0.18670 	-0.17905 	0.25485 	0.23770 	-0.00090 	-0.43430 	-0.00465 	-0.08980 	-0.39705 	-0.47920 	-0.03280 	-0.19985 	-0.43380 	-0.54025 	-0.15355 	-0.29995 	-0.46440 	-0.27545 	-0.37410 
0.82245 	0.77860 	0.79660 	0.48430 	0.23110 	0.16810 	0.59875 	0.41620 	0.20725 	-0.21295 	0.24400 	0.24350 	-0.02480 	-0.46720 	-0.03295 	-0.10155 	-0.40065 	-0.52400 	-0.06415 	-0.22570 	-0.45330 	-0.56295 	-0.16485 	-0.32070 	-0.47360 	-0.27430 	-0.36035 
0.82060 	0.79530 	0.80605 	0.49650 	0.26750 	0.17320 	0.60350 	0.42455 	0.23545 	-0.24140 	0.24430 	0.26280 	-0.04120 	-0.49315 	-0.05070 	-0.10230 	-0.39280 	-0.56235 	-0.08570 	-0.24060 	-0.46180 	-0.57920 	-0.16580 	-0.33200 	-0.47375 	-0.26425 	-0.33595 
0.82680 	0.82430 	0.82460 	0.52015 	0.31350 	0.18500 	0.61930 	0.44580 	0.27055 	-0.26305 	0.25585 	0.29545 	-0.04865 	-0.51070 	-0.05715 	-0.09180 	-0.37365 	-0.59290 	-0.09670 	-0.24380 	-0.45845 	-0.58830 	-0.15590 	-0.33355 	-0.46445 	-0.24500 	-0.30135 
0.84045 	0.86365 	0.85135 	0.55420 	0.36810 	0.20405 	0.64505 	0.47860 	0.31155 	-0.27720 	0.27770 	0.34000 	-0.04640 	-0.51860 	-0.05260 	-0.07050 	-0.34385 	-0.61400 	-0.09720 	-0.23540 	-0.44305 	-0.58980 	-0.13560 	-0.32545 	-0.44590 	-0.21695 	-0.25750 
0.86005 	0.91025 	0.88425 	0.59705 	0.42985 	0.23030 	0.67875 	0.52085 	0.35715 	-0.28305 	0.30830 	0.39400 	-0.03450 	-0.51535 	-0.03790 	-0.03965 	-0.30475 	-0.62430 	-0.08800 	-0.21605 	-0.41590 	-0.58330 	-0.10595 	-0.30840 	-0.41875 	-0.18085 	-0.20585 
0.88325 	0.96030 	0.92075 	0.64645 	0.49690 	0.26310 	0.71785 	0.56985 	0.40570 	-0.28045 	0.34540 	0.45460 	-0.01380 	-0.50015 	-0.01465 	-0.00095 	-0.25780 	-0.62245 	-0.07030 	-0.18715 	-0.37805 	-0.56875 	-0.06845 	-0.28350 	-0.38405 	-0.13770 	-0.14795 
0.90765 	1.00960 	0.95810 	0.69980 	0.56705 	0.30110 	0.75950 	0.62275 	0.45560 	-0.26910 	0.38665 	0.51860 	0.01415 	-0.47265 	0.01520 	0.04380 	-0.20485 	-0.60790 	-0.04600 	-0.15035 	-0.33075 	-0.54610 	-0.02475 	-0.25190 	-0.34300 	-0.08880 	-0.08545 
0.93065 	1.05405 	0.99345 	0.75460 	0.63790 	0.34285 	0.80085 	0.67670 	0.50525 	-0.24835 	0.42960 	0.58320 	0.04765 	-0.43300 	0.04980 	0.09270 	-0.14760 	-0.58045 	-0.01675 	-0.10750 	-0.27555 	-0.51545 	0.02310 	-0.21490 	-0.29675 	-0.03520 	-0.01990 
0.95015 	1.09030 	1.02445 	0.80830 	0.70745 	0.38680 	0.83945 	0.72900 	0.55320 	-0.21765 	0.47230 	0.64565 	0.08505 	-0.38210 	0.08735 	0.14435 	-0.08745 	-0.54105 	0.01585 	-0.06030 	-0.21395 	-0.47700 	0.07375 	-0.17355 	-0.24640 	0.02195 	0.04735 
0.96440 	1.11560 	1.04900 	0.85890 	0.77345 	0.43155 	0.87330 	0.77725 	0.59810 	-0.17630 	0.51295 	0.70365 	0.12495 	-0.32155 	0.12640 	0.19725 	-0.02545 	-0.49140 	0.05040 	-0.01045 	-0.14745 	-0.43150 	0.12555 	-0.12885 	-0.19315 	0.08165 	0.11505 
0.97215 	1.12815 	1.06565 	0.90440 	0.83390 	0.47580 	0.90055 	0.81935 	0.63905 	-0.12400 	0.55020 	0.75515 	0.16595 	-0.25345 	0.16565 	0.25035 	0.03730 	-0.43435 	0.08560 	0.04055 	-0.07770 	-0.37980 	0.17750 	-0.08175 	-0.13835 	0.14285 	0.18215 
0.97275 	1.12715 	1.07340 	0.94325 	0.88680 	0.51865 	0.91995 	0.85345 	0.67470 	-0.06130 	0.58280 	0.79835 	0.20730 	-0.18040 	0.20405 	0.30240 	0.10010 	-0.37310 	0.12065 	0.09125 	-0.00650 	-0.32340 	0.22855 	-0.03295 	-0.08320 	0.20460 	0.24765 
0.96585 	1.11245 	1.07150 	0.97375 	0.92995 	0.55940 	0.93050 	0.87780 	0.70385 	0.01070 	0.60975 	0.83150 	0.24785 	-0.10470 	0.24055 	0.35225 	0.16220 	-0.31095 	0.15440 	0.14030 	0.06440 	-0.26400 	0.27780 	0.01635 	-0.02900 	0.26565 	0.31040 
0.95150 	1.08450 	1.05950 	0.99455 	0.96125 	0.59745 	0.93125 	0.89090 	0.72545 	0.09010 	0.63015 	0.85285 	0.28660 	-0.02840 	0.27420 	0.39870 	0.22280 	-0.25085 	0.18615 	0.18640 	0.13320 	-0.20365 	0.32465 	0.06540 	0.02300 	0.32490 	0.36955 
0.93020 	1.04465 	1.03750 	1.00430 	0.97890 	0.63240 	0.92185 	0.89185 	0.73835 	0.17485 	0.64335 	0.86120 	0.32260 	0.04690 	0.30425 	0.44040 	0.28100 	-0.19510 	0.21515 	0.22855 	0.19820 	-0.14450 	0.36830 	0.11310 	0.07185 	0.38120 	0.42395 
0.90235 	0.99445 	1.00555 	1.00220 	0.98150 	0.66355 	0.90225 	0.88005 	0.74185 	0.26260 	0.64865 	0.85600 	0.35470 	0.12000 	0.32995 	0.47625 	0.33565 	-0.14530 	0.24080 	0.26575 	0.25775 	-0.08865 	0.40850 	0.15855 	0.11665 	0.43335 	0.47275 
0.86880 	0.93595 	0.96435 	0.98800 	0.96885 	0.68985 	0.87270 	0.85575 	0.73520 	0.35075 	0.64610 	0.83715 	0.38215 	0.18995 	0.35085 	0.50530 	0.38540 	-0.10235 	0.26265 	0.29730 	0.31050 	-0.03810 	0.44475 	0.20095 	0.15690 	0.48050 	0.51500 
0.83020 	0.87135 	0.91470 	0.96180 	0.94145 	0.71000 	0.83405 	0.81995 	0.71825 	0.43675 	0.63585 	0.80580 	0.40425 	0.25565 	0.36675 	0.52670 	0.42895 	-0.06675 	0.28040 	0.32275 	0.35515 	0.00550 	0.47685 	0.23930 	0.19205 	0.52155 	0.54980 
0.78735 	0.80275 	0.85775 	0.92455 	0.90100 	0.72260 	0.78720 	0.77420 	0.69110 	0.51770 	0.61840 	0.76345 	0.42060 	0.31575 	0.37750 	0.54020 	0.46520 	-0.03890 	0.29395 	0.34170 	0.39065 	0.04115 	0.50435 	0.27305 	0.22180 	0.55595 	0.57645 
