[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	114
[Rejected]	4933
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-2.67760 	-3.21535 	-4.39880 	-4.78450 	-4.24175 	-2.94880 	-5.45675 	-5.45650 	-4.01555 	-2.94870 	-5.62895 	-5.31815 	-4.40090 	-1.65140 	-4.79310 	-4.87595 	-3.57860 	-1.43060 	-3.37570 	-3.11150 	-2.52275 	-0.81080 	-1.57730 	-1.08495 	-0.31680 	-0.50110 	-0.33090 
-2.75265 	-3.27660 	-4.45030 	-4.84220 	-4.30730 	-2.98615 	-5.49130 	-5.51090 	-4.03245 	-2.96365 	-5.64400 	-5.34140 	-4.37775 	-1.69545 	-4.78850 	-4.86565 	-3.55715 	-1.45790 	-3.35920 	-3.09850 	-2.50625 	-0.79890 	-1.54895 	-1.05425 	-0.27420 	-0.45035 	-0.29020 
-2.83730 	-3.35600 	-4.50970 	-4.90855 	-4.38495 	-3.02565 	-5.53010 	-5.56990 	-4.06425 	-2.97990 	-5.65825 	-5.36725 	-4.36070 	-1.74805 	-4.77910 	-4.85120 	-3.53660 	-1.49235 	-3.33650 	-3.07970 	-2.48610 	-0.78695 	-1.51620 	-1.01830 	-0.22855 	-0.39520 	-0.24590 
-2.93150 	-3.45445 	-4.57895 	-4.98560 	-4.47660 	-3.06740 	-5.57525 	-5.63665 	-4.11360 	-2.99795 	-5.67370 	-5.39910 	-4.35265 	-1.80895 	-4.76685 	-4.83465 	-3.51840 	-1.53385 	-3.30920 	-3.05640 	-2.46360 	-0.77540 	-1.48010 	-0.97830 	-0.18120 	-0.33675 	-0.19845 
-3.03490 	-3.57125 	-4.65910 	-5.07515 	-4.58385 	-3.11160 	-5.62880 	-5.71390 	-4.18250 	-3.01875 	-5.69215 	-5.43975 	-4.35570 	-1.87730 	-4.75360 	-4.81790 	-3.50395 	-1.58225 	-3.27855 	-3.03005 	-2.44005 	-0.76510 	-1.44170 	-0.93525 	-0.13345 	-0.27640 	-0.14840 
-3.14640 	-3.70435 	-4.75065 	-5.17800 	-4.70755 	-3.15875 	-5.69195 	-5.80355 	-4.27145 	-3.04330 	-5.71515 	-5.49120 	-4.37145 	-1.95135 	-4.74085 	-4.80245 	-3.49435 	-1.63750 	-3.24610 	-3.00190 	-2.41655 	-0.75680 	-1.40165 	-0.89040 	-0.08670 	-0.21535 	-0.09680 
-3.26445 	-3.85030 	-4.85300 	-5.29400 	-4.84665 	-3.20905 	-5.76495 	-5.90635 	-4.37935 	-3.07230 	-5.74325 	-5.55420 	-4.40030 	-2.02930 	-4.72955 	-4.78970 	-3.49050 	-1.69965 	-3.21285 	-2.97295 	-2.39430 	-0.75170 	-1.36085 	-0.84490 	-0.04240 	-0.15480 	-0.04490 
-3.38690 	-4.00465 	-4.96440 	-5.42150 	-4.99895 	-3.26245 	-5.84695 	-6.02135 	-4.50320 	-3.10580 	-5.77630 	-5.62815 	-4.44165 	-2.10930 	-4.71990 	-4.78010 	-3.49285 	-1.76925 	-3.17940 	-2.94370 	-2.37420 	-0.75075 	-1.31950 	-0.79965 	-0.00180 	-0.09600 	0.00575 
-3.51125 	-4.16205 	-5.08215 	-5.55765 	-5.16035 	-3.31830 	-5.93600 	-6.14615 	-4.63860 	-3.14320 	-5.81305 	-5.71090 	-4.49360 	-2.19000 	-4.71150 	-4.77355 	-3.50150 	-1.84685 	-3.14595 	-2.91440 	-2.35680 	-0.75485 	-1.27785 	-0.75545 	0.03400 	-0.04000 	0.05355 
-3.63465 	-4.31670 	-5.20250 	-5.69835 	-5.32600 	-3.37560 	-6.02900 	-6.27665 	-4.78005 	-3.18325 	-5.85125 	-5.79920 	-4.55325 	-2.27060 	-4.70295 	-4.76910 	-3.51585 	-1.93345 	-3.11205 	-2.88460 	-2.34225 	-0.76440 	-1.23570 	-0.71260 	0.06430 	0.01215 	0.09685 
-3.75425 	-4.46290 	-5.32120 	-5.83865 	-5.48995 	-3.43315 	-6.12190 	-6.40765 	-4.92140 	-3.22445 	-5.88770 	-5.88830 	-4.61665 	-2.35120 	-4.69215 	-4.76485 	-3.53465 	-2.02980 	-3.07655 	-2.85320 	-2.32990 	-0.77925 	-1.19255 	-0.67125 	0.08880 	0.05985 	0.13430 
-3.86705 	-4.59535 	-5.43355 	-5.97300 	-5.64610 	-3.48950 	-6.21010 	-6.53285 	-5.05645 	-3.26505 	-5.91860 	-5.97255 	-4.67935 	-2.43240 	-4.67635 	-4.75825 	-3.55595 	-2.13660 	-3.03770 	-2.81865 	-2.31870 	-0.79880 	-1.14770 	-0.63080 	0.10780 	0.10270 	0.16475 
-3.97050 	-4.70980 	-5.53485 	-6.09565 	-5.78830 	-3.54360 	-6.28870 	-6.64525 	-5.17935 	-3.30375 	-5.93990 	-6.04565 	-4.73665 	-2.51520 	-4.65225 	-4.74600 	-3.57685 	-2.25390 	-2.99345 	-2.77895 	-2.30680 	-0.82165 	-1.09985 	-0.59035 	0.12220 	0.14080 	0.18755 
-4.06275 	-4.80340 	-5.62115 	-6.20145 	-5.91130 	-3.59455 	-6.35300 	-6.73805 	-5.28510 	-3.33985 	-5.94740 	-6.10110 	-4.78430 	-2.60045 	-4.61665 	-4.72445 	-3.59405 	-2.38115 	-2.94120 	-2.73175 	-2.29205 	-0.84635 	-1.04800 	-0.54875 	0.13320 	0.17465 	0.20255 
-4.14295 	-4.87520 	-5.68950 	-6.28600 	-6.01150 	-3.64215 	-6.39925 	-6.80520 	-5.37050 	-3.37410 	-5.93770 	-6.13325 	-4.81880 	-2.68890 	-4.56660 	-4.69030 	-3.60390 	-2.51715 	-2.87880 	-2.67480 	-2.27195 	-0.87125 	-0.99095 	-0.50470 	0.14220 	0.20495 	0.20985 
-4.21130 	-4.92610 	-5.73840 	-6.34670 	-6.08685 	-3.68695 	-6.42490 	-6.84215 	-5.43375 	-3.40800 	-5.90840 	-6.13725 	-4.83775 	-2.78095 	-4.49980 	-4.64040 	-3.60280 	-2.65995 	-2.80440 	-2.60640 	-2.24430 	-0.89470 	-0.92800 	-0.45720 	0.15070 	0.23235 	0.20985 
-4.26885 	-4.95885 	-5.76785 	-6.38240 	-6.13735 	-3.73000 	-6.42880 	-6.84615 	-5.47495 	-3.44405 	-5.85830 	-6.11020 	-4.83985 	-2.87640 	-4.41500 	-4.57280 	-3.58760 	-2.80685 	-2.71665 	-2.52520 	-2.20720 	-0.91550 	-0.85865 	-0.40520 	0.15985 	0.25775 	0.20295 
-4.31760 	-4.97745 	-5.77920 	-6.39355 	-6.16435 	-3.77265 	-6.41130 	-6.81620 	-5.49535 	-3.48520 	-5.78755 	-6.05105 	-4.82480 	-2.97450 	-4.31195 	-4.48635 	-3.55615 	-2.95430 	-2.61515 	-2.43070 	-2.15900 	-0.93230 	-0.78280 	-0.34810 	0.17095 	0.28205 	0.19005 
-4.35980 	-4.98675 	-5.77480 	-6.38190 	-6.17010 	-3.81630 	-6.37415 	-6.75345 	-5.49730 	-3.53400 	-5.69760 	-5.96055 	-4.79285 	-3.07375 	-4.19150 	-4.38110 	-3.50700 	-3.09735 	-2.50010 	-2.32280 	-2.09900 	-0.94410 	-0.70055 	-0.28525 	0.18510 	0.30620 	0.17220 
-4.39780 	-4.99185 	-5.75785 	-6.35035 	-6.15765 	-3.86185 	-6.32010 	-6.66055 	-5.48365 	-3.59255 	-5.59080 	-5.84175 	-4.74535 	-3.17165 	-4.05540 	-4.25830 	-3.44015 	-3.23025 	-2.37235 	-2.20240 	-2.02685 	-0.94985 	-0.61230 	-0.21620 	0.20340 	0.33145 	0.15085 
-4.43375 	-4.99750 	-5.73215 	-6.30260 	-6.13065 	-3.90985 	-6.25305 	-6.54200 	-5.45805 	-3.66180 	-5.47065 	-5.69935 	-4.68430 	-3.26550 	-3.90645 	-4.12045 	-3.35665 	-3.34680 	-2.23365 	-2.07105 	-1.94330 	-0.94885 	-0.51880 	-0.14085 	0.22685 	0.35870 	0.12750 
-4.46975 	-5.00800 	-5.70165 	-6.24335 	-6.09340 	-3.96050 	-6.17750 	-6.40360 	-5.42460 	-3.74175 	-5.34155 	-5.54015 	-4.61275 	-3.35225 	-3.74835 	-3.97140 	-3.25925 	-3.44115 	-2.08660 	-1.93125 	-1.85010 	-0.94070 	-0.42130 	-0.05985 	0.25590 	0.38855 	0.10330 
-4.50730 	-5.02655 	-5.67045 	-6.17755 	-6.05035 	-4.01370 	-6.09835 	-6.25245 	-5.38750 	-3.83135 	-5.20825 	-5.37180 	-4.53425 	-3.42875 	-3.58535 	-3.81575 	-3.15155 	-3.50860 	-1.93435 	-1.78610 	-1.74980 	-0.92570 	-0.32115 	0.02605 	0.29070 	0.42110 	0.07930 
-4.54765 	-5.05510 	-5.64225 	-6.11005 	-6.00560 	-4.06895 	-6.02055 	-6.09585 	-5.35055 	-3.92840 	-5.07590 	-5.20245 	-4.45265 	-3.49190 	-3.42210 	-3.65870 	-3.03785 	-3.54615 	-1.78040 	-1.63920 	-1.64520 	-0.90415 	-0.22005 	0.11540 	0.33105 	0.45645 	0.05630 
-4.59100 	-5.09405 	-5.62000 	-6.04535 	-5.96260 	-4.12545 	-5.94835 	-5.94085 	-5.31670 	-4.02980 	-4.94925 	-5.03995 	-4.37165 	-3.53895 	-3.26280 	-3.50535 	-2.92265 	-3.55260 	-1.62820 	-1.49380 	-1.53940 	-0.87680 	-0.11930 	0.20690 	0.37655 	0.49445 	0.03525 
-4.63720 	-5.14215 	-5.60560 	-5.98700 	-5.92330 	-4.18180 	-5.88520 	-5.79365 	-5.28765 	-4.13165 	-4.83240 	-4.89105 	-4.29430 	-3.56725 	-3.11135 	-3.36010 	-2.81000 	-3.52835 	-1.48075 	-1.35300 	-1.43500 	-0.84410 	-0.01995 	0.29955 	0.42720 	0.53520 	0.01740 
-4.68520 	-5.19675 	-5.59990 	-5.93705 	-5.88850 	-4.23605 	-5.83355 	-5.65935 	-5.26375 	-4.22980 	-4.72845 	-4.76100 	-4.22275 	-3.57485 	-2.97070 	-3.22665 	-2.70355 	-3.47530 	-1.34050 	-1.21920 	-1.33400 	-0.80655 	0.07760 	0.39260 	0.48270 	0.57905 	0.00420 
-4.73330 	-5.25420 	-5.60255 	-5.89670 	-5.85785 	-4.28645 	-5.79465 	-5.54140 	-5.24415 	-4.32045 	-4.63955 	-4.65335 	-4.15875 	-3.56080 	-2.84285 	-3.10770 	-2.60620 	-3.39610 	-1.20930 	-1.09400 	-1.23785 	-0.76415 	0.17310 	0.48545 	0.54325 	0.62630 	-0.00290 
-4.77960 	-5.31015 	-5.61250 	-5.86585 	-5.83020 	-4.33095 	-5.76875 	-5.44175 	-5.22730 	-4.40035 	-4.56665 	-4.57015 	-4.10330 	-3.52535 	-2.72905 	-3.00490 	-2.51985 	-3.29385 	-1.08825 	-0.97835 	-1.14725 	-0.71720 	0.26670 	0.57775 	0.60855 	0.67715 	-0.00295 
-4.82185 	-5.36030 	-5.62775 	-5.84370 	-5.80395 	-4.36810 	-5.75515 	-5.36100 	-5.21145 	-4.46700 	-4.50985 	-4.51160 	-4.05705 	-3.46960 	-2.62965 	-2.91890 	-2.44545 	-3.17150 	-0.97810 	-0.87265 	-1.06255 	-0.66525 	0.35870 	0.66925 	0.67860 	0.73185 	0.00485 
-4.85810 	-5.40065 	-5.64615 	-5.82875 	-5.77750 	-4.39685 	-5.75245 	-5.29850 	-5.19505 	-4.51870 	-4.46825 	-4.47660 	-4.02070 	-3.39590 	-2.54420 	-2.84930 	-2.38275 	-3.03140 	-0.87865 	-0.77655 	-0.98345 	-0.60815 	0.44935 	0.75980 	0.75295 	0.79040 	0.02095 
-4.88675 	-5.42815 	-5.66550 	-5.81920 	-5.74965 	-4.41680 	-5.75880 	-5.25290 	-5.17710 	-4.55450 	-4.44040 	-4.46310 	-3.99450 	-3.30740 	-2.47190 	-2.79515 	-2.33105 	-2.87540 	-0.78980 	-0.68955 	-0.90945 	-0.54580 	0.53915 	0.84920 	0.83115 	0.85270 	0.04565 
-4.90685 	-5.44110 	-5.68370 	-5.81355 	-5.71955 	-4.42810 	-5.77225 	-5.22220 	-5.15765 	-4.57460 	-4.42465 	-4.46800 	-3.97895 	-3.20790 	-2.41160 	-2.75470 	-2.28920 	-2.70545 	-0.71085 	-0.61095 	-0.83995 	-0.47850 	0.62805 	0.93710 	0.91215 	0.91850 	0.07895 
-4.91825 	-5.43910 	-5.69925 	-5.81025 	-5.68685 	-4.43155 	-5.79075 	-5.20435 	-5.13755 	-4.57995 	-4.41900 	-4.48805 	-3.97450 	-3.10190 	-2.36220 	-2.72645 	-2.25620 	-2.52350 	-0.64160 	-0.54015 	-0.77495 	-0.40695 	0.71560 	1.02290 	0.99465 	0.98715 	0.12020 
-4.92150 	-5.42320 	-5.71130 	-5.80840 	-5.65190 	-4.42810 	-5.81275 	-5.19725 	-5.11855 	-4.57215 	-4.42190 	-4.51995 	-3.98165 	-2.99420 	-2.32285 	-2.70875 	-2.23165 	-2.33225 	-0.58180 	-0.47700 	-0.71450 	-0.33260 	0.80070 	1.10535 	1.07685 	1.05740 	0.16835 
-4.91750 	-5.39580 	-5.71960 	-5.80740 	-5.61565 	-4.41875 	-5.83695 	-5.19935 	-5.10255 	-4.55325 	-4.43210 	-4.56080 	-4.00085 	-2.88985 	-2.29295 	-2.70035 	-2.21585 	-2.13525 	-0.53155 	-0.42175 	-0.65955 	-0.25710 	0.88155 	1.18285 	1.15635 	1.12740 	0.22165 
-4.90765 	-5.36010 	-5.72455 	-5.80725 	-5.57930 	-4.40460 	-5.86250 	-5.20945 	-5.09145 	-4.52575 	-4.44845 	-4.60840 	-4.03200 	-2.79355 	-2.27225 	-2.70060 	-2.20965 	-1.93680 	-0.49140 	-0.37505 	-0.61135 	-0.18265 	0.95595 	1.25365 	1.23080 	1.19515 	0.27780 
-4.89350 	-5.32020 	-5.72715 	-5.80825 	-5.54460 	-4.38640 	-5.88905 	-5.22685 	-5.08685 	-4.49220 	-4.47040 	-4.66115 	-4.07465 	-2.70970 	-2.26085 	-2.70900 	-2.21390 	-1.74175 	-0.46205 	-0.33800 	-0.57155 	-0.11125 	1.02145 	1.31570 	1.29790 	1.25820 	0.33440 
-4.87655 	-5.28000 	-5.72855 	-5.81110 	-5.51335 	-4.36490 	-5.91670 	-5.25115 	-5.08980 	-4.45535 	-4.49760 	-4.71805 	-4.12755 	-2.64205 	-2.25875 	-2.72535 	-2.22960 	-1.55515 	-0.44425 	-0.31150 	-0.54140 	-0.04495 	1.07570 	1.36725 	1.35575 	1.31475 	0.38945 
-4.85825 	-5.24360 	-5.73005 	-5.81630 	-5.48690 	-4.34080 	-5.94535 	-5.28195 	-5.10055 	-4.41780 	-4.52975 	-4.77845 	-4.18875 	-2.59350 	-2.26625 	-2.74960 	-2.25705 	-1.38170 	-0.43845 	-0.29655 	-0.52220 	0.01455 	1.11700 	1.40705 	1.40320 	1.36320 	0.44150 
-4.83965 	-5.21415 	-5.73265 	-5.82420 	-5.46615 	-4.31525 	-5.97510 	-5.31855 	-5.11860 	-4.38220 	-4.56650 	-4.84200 	-4.25580 	-2.56555 	-2.28320 	-2.78145 	-2.29590 	-1.22565 	-0.44480 	-0.29350 	-0.51445 	0.06580 	1.14400 	1.43435 	1.43970 	1.40255 	0.48955 
-4.82140 	-5.19390 	-5.73725 	-5.83490 	-5.45130 	-4.28965 	-6.00600 	-5.36035 	-5.14255 	-4.35040 	-4.60740 	-4.90845 	-4.32575 	-2.55875 	-2.30940 	-2.82055 	-2.34550 	-1.09045 	-0.46325 	-0.30260 	-0.51820 	0.10780 	1.15620 	1.44895 	1.46530 	1.43225 	0.53340 
-4.80385 	-5.18420 	-5.74415 	-5.84830 	-5.44190 	-4.26595 	-6.03805 	-5.40630 	-5.17055 	-4.32355 	-4.65230 	-4.97780 	-4.39595 	-2.57245 	-2.34470 	-2.86675 	-2.40470 	-0.97890 	-0.49340 	-0.32370 	-0.53310 	0.13945 	1.15355 	1.45105 	1.48030 	1.45215 	0.57280 
-4.78705 	-5.18515 	-5.75375 	-5.86420 	-5.43745 	-4.24595 	-6.07135 	-5.45570 	-5.20085 	-4.30200 	-4.70095 	-5.05030 	-4.46390 	-2.60525 	-2.38900 	-2.91985 	-2.47285 	-0.89335 	-0.53480 	-0.35655 	-0.55870 	0.16000 	1.13655 	1.44090 	1.48530 	1.46230 	0.60775 
-4.77060 	-5.19590 	-5.76600 	-5.88250 	-5.43725 	-4.23125 	-6.10630 	-5.50805 	-5.23200 	-4.28530 	-4.75350 	-5.12660 	-4.52780 	-2.65500 	-2.44240 	-2.98000 	-2.54920 	-0.83560 	-0.58710 	-0.40085 	-0.59445 	0.16870 	1.10565 	1.41895 	1.48090 	1.46270 	0.63795 
-4.75410 	-5.21480 	-5.78095 	-5.90320 	-5.44090 	-4.22270 	-6.14340 	-5.56325 	-5.26335 	-4.27220 	-4.81035 	-5.20715 	-4.58670 	-2.71960 	-2.50515 	-3.04750 	-2.63340 	-0.80705 	-0.64995 	-0.45635 	-0.63995 	0.16530 	1.06180 	1.38545 	1.46750 	1.45345 	0.66305 
-4.73700 	-5.23945 	-5.79860 	-5.92635 	-5.44805 	-4.22040 	-6.18325 	-5.62135 	-5.29435 	-4.26155 	-4.87180 	-5.29245 	-4.64020 	-2.79680 	-2.57750 	-3.12275 	-2.72500 	-0.80845 	-0.72310 	-0.52280 	-0.69485 	0.14985 	1.00590 	1.34090 	1.44580 	1.43485 	0.68260 
-4.71895 	-5.26735 	-5.81870 	-5.95200 	-5.45835 	-4.22410 	-6.22660 	-5.68280 	-5.32515 	-4.25260 	-4.93855 	-5.38260 	-4.68875 	-2.88455 	-2.65965 	-3.20595 	-2.82340 	-0.83965 	-0.80635 	-0.59980 	-0.75865 	0.12295 	0.93910 	1.28555 	1.41635 	1.40690 	0.69595 
-4.70010 	-5.29585 	-5.84140 	-5.98040 	-5.47195 	-4.23325 	-6.27415 	-5.74790 	-5.35590 	-4.24565 	-5.01105 	-5.47765 	-4.73325 	-2.98125 	-2.75190 	-3.29740 	-2.92795 	-0.89965 	-0.89950 	-0.68705 	-0.83105 	0.08545 	0.86235 	1.22000 	1.37955 	1.36975 	0.70240 
-4.68110 	-5.32290 	-5.86675 	-6.01205 	-5.48900 	-4.24765 	-6.32650 	-5.81720 	-5.38700 	-4.24215 	-5.09010 	-5.57765 	-4.77500 	-3.08550 	-2.85440 	-3.39750 	-3.03785 	-0.98655 	-1.00250 	-0.78420 	-0.91170 	0.03815 	0.77650 	1.14445 	1.33585 	1.32335 	0.70120 
-4.66325 	-5.34725 	-5.89525 	-6.04770 	-5.51050 	-4.26740 	-6.38475 	-5.89150 	-5.41890 	-4.24445 	-5.17655 	-5.68260 	-4.81580 	-3.19615 	-2.96745 	-3.50655 	-3.15250 	-1.09740 	-1.11525 	-0.89125 	-1.00030 	-0.01780 	0.68205 	1.05925 	1.28510 	1.26745 	0.69160 
-4.64815 	-5.36865 	-5.92770 	-6.08850 	-5.53785 	-4.29310 	-6.44970 	-5.97170 	-5.45260 	-4.25540 	-5.27150 	-5.79300 	-4.85770 	-3.31190 	-3.09125 	-3.62510 	-3.27160 	-1.22850 	-1.23790 	-1.00795 	-1.09665 	-0.08150 	0.57935 	0.96455 	1.22735 	1.20180 	0.67280 
-4.63790 	-5.38760 	-5.96505 	-6.13545 	-5.57260 	-4.32560 	-6.52230 	-6.05870 	-5.48900 	-4.27755 	-5.37580 	-5.90960 	-4.90300 	-3.43100 	-3.22580 	-3.75345 	-3.39490 	-1.37535 	-1.37045 	-1.13425 	-1.20050 	-0.15165 	0.46860 	0.86070 	1.16230 	1.12640 	0.64460 
-4.63440 	-5.40560 	-6.00825 	-6.18985 	-5.61655 	-4.36550 	-6.60335 	-6.15335 	-5.52955 	-4.31225 	-5.49030 	-6.03300 	-4.95405 	-3.55130 	-3.37110 	-3.89205 	-3.52230 	-1.53295 	-1.51280 	-1.26990 	-1.31130 	-0.22690 	0.34980 	0.74800 	1.09010 	1.04115 	0.60675 
-4.63950 	-5.42490 	-6.05855 	-6.25250 	-5.67080 	-4.41345 	-6.69350 	-6.25625 	-5.57565 	-4.35980 	-5.61540 	-6.16370 	-5.01340 	-3.67010 	-3.52670 	-4.04075 	-3.65325 	-1.69585 	-1.66440 	-1.41435 	-1.42830 	-0.30550 	0.22320 	0.62735 	1.01095 	0.94670 	0.55965 
-4.65475 	-5.44830 	-6.11700 	-6.32415 	-5.73630 	-4.46940 	-6.79305 	-6.36775 	-5.62920 	-4.41940 	-5.75120 	-6.30170 	-5.08330 	-3.78485 	-3.69185 	-4.19900 	-3.78715 	-1.85845 	-1.82470 	-1.56690 	-1.55035 	-0.38555 	0.08920 	0.49960 	0.92570 	0.84395 	0.50430 
-4.68145 	-5.47905 	-6.18475 	-6.40525 	-5.81335 	-4.53305 	-6.90235 	-6.48785 	-5.69215 	-4.48980 	-5.89730 	-6.44670 	-5.16550 	-3.89305 	-3.86565 	-4.36570 	-3.92280 	-2.01530 	-1.99255 	-1.72635 	-1.67580 	-0.46460 	-0.05160 	0.36630 	0.83555 	0.73420 	0.44205 
-4.72035 	-5.52065 	-6.26280 	-6.49605 	-5.90190 	-4.60375 	-7.02140 	-6.61645 	-5.76630 	-4.56985 	-6.05300 	-6.59785 	-5.26145 	-3.99255 	-4.04670 	-4.53935 	-4.05870 	-2.16165 	-2.16675 	-1.89135 	-1.80290 	-0.54070 	-0.19845 	0.22895 	0.74190 	0.61925 	0.37445 
-4.77210 	-5.57630 	-6.35205 	-6.59660 	-6.00185 	-4.68050 	-7.15020 	-6.75290 	-5.85330 	-4.65890 	-6.21720 	-6.75390 	-5.37175 	-4.08190 	-4.23365 	-4.71790 	-4.19305 	-2.29310 	-2.34570 	-2.06035 	-1.92960 	-0.61190 	-0.35025 	0.08930 	0.64640 	0.50075 	0.30335 
-4.83695 	-5.64880 	-6.45330 	-6.70675 	-6.11270 	-4.76225 	-7.28820 	-6.89650 	-5.95470 	-4.75685 	-6.38850 	-6.91330 	-5.49660 	-4.16005 	-4.42490 	-4.89910 	-4.32400 	-2.40655 	-2.52795 	-2.23175 	-2.05415 	-0.67675 	-0.50600 	-0.05110 	0.55050 	0.38050 	0.23035 
-4.91475 	-5.74020 	-6.56675 	-6.82615 	-6.23405 	-4.84785 	-7.43480 	-7.04620 	-6.07135 	-4.86355 	-6.56525 	-7.07435 	-5.63550 	-4.22625 	-4.61880 	-5.08080 	-4.45020 	-2.49985 	-2.71185 	-2.40370 	-2.17510 	-0.73430 	-0.66435 	-0.19055 	0.45540 	0.26005 	0.15670 
-5.00505 	-5.85135 	-6.69235 	-6.95430 	-6.36545 	-4.93650 	-7.58905 	-7.20065 	-6.20340 	-4.97855 	-6.74570 	-7.23555 	-5.78760 	-4.28050 	-4.81365 	-5.26100 	-4.57040 	-2.57210 	-2.89555 	-2.57460 	-2.29125 	-0.78415 	-0.82415 	-0.32765 	0.36225 	0.14080 	0.08340 
-5.10715 	-5.98195 	-6.82940 	-7.09045 	-6.50635 	-5.02765 	-7.74975 	-7.35860 	-6.35015 	-5.10090 	-6.92805 	-7.39555 	-5.95130 	-4.32300 	-5.00755 	-5.43795 	-4.68395 	-2.62355 	-3.07760 	-2.74275 	-2.40190 	-0.82615 	-0.98365 	-0.46100 	0.27180 	0.02390 	0.01130 
-5.21990 	-6.13040 	-6.97680 	-7.23350 	-6.65570 	-5.12090 	-7.91535 	-7.51860 	-6.51015 	-5.22870 	-7.11045 	-7.55315 	-6.12435 	-4.35495 	-5.19890 	-5.61005 	-4.79055 	-2.65555 	-3.25610 	-2.90665 	-2.50645 	-0.86050 	-1.14125 	-0.58940 	0.18510 	-0.08965 	-0.05870 
-5.34195 	-6.29410 	-7.13285 	-7.38220 	-6.81220 	-5.21625 	-8.08430 	-7.67915 	-6.68055 	-5.35975 	-7.29100 	-7.70760 	-6.30370 	-4.37770 	-5.38585 	-5.77590 	-4.89035 	-2.67015 	-3.42945 	-3.06485 	-2.60470 	-0.88785 	-1.29495 	-0.71160 	0.10270 	-0.19870 	-0.12585 
-5.47170 	-6.46930 	-7.29565 	-7.53530 	-6.97405 	-5.31330 	-8.25495 	-7.83895 	-6.85815 	-5.49110 	-7.46820 	-7.85815 	-6.48580 	-4.39295 	-5.56680 	-5.93435 	-4.98355 	-2.67030 	-3.59610 	-3.21595 	-2.69640 	-0.90885 	-1.44275 	-0.82665 	0.02525 	-0.30265 	-0.18930 
-5.60725 	-6.65195 	-7.46325 	-7.69140 	-7.13970 	-5.41195 	-8.42595 	-7.99690 	-7.03930 	-5.61965 	-7.64070 	-8.00445 	-6.66680 	-4.40235 	-5.74040 	-6.08450 	-5.07055 	-2.65890 	-3.75470 	-3.35910 	-2.78165 	-0.92445 	-1.58305 	-0.93395 	-0.04705 	-0.40095 	-0.24870 
-5.74690 	-6.83765 	-7.63385 	-7.84965 	-7.30745 	-5.51155 	-8.59610 	-8.15235 	-7.22080 	-5.74220 	-7.80770 	-8.14650 	-6.84350 	-4.40715 	-5.90585 	-6.22600 	-5.15220 	-2.63885 	-3.90445 	-3.49385 	-2.86080 	-0.93580 	-1.71455 	-1.03355 	-0.11435 	-0.49365 	-0.30375 
-5.88885 	-7.02225 	-7.80600 	-8.00930 	-7.47595 	-5.61175 	-8.76475 	-8.30505 	-7.39975 	-5.85575 	-7.96890 	-8.28470 	-7.01315 	-4.40830 	-6.06280 	-6.35885 	-5.22950 	-2.61265 	-4.04515 	-3.62040 	-2.93485 	-0.94435 	-1.83650 	-1.12575 	-0.17745 	-0.58120 	-0.35480 
-6.03130 	-7.20215 	-7.97835 	-8.16970 	-7.64360 	-5.71155 	-8.93155 	-8.45505 	-7.57390 	-5.95755 	-8.12440 	-8.41980 	-7.17400 	-4.40630 	-6.21145 	-6.48380 	-5.30340 	-2.58265 	-4.17680 	-3.73920 	-3.00470 	-0.95145 	-1.94885 	-1.21150 	-0.23715 	-0.66455 	-0.40250 
-6.17245 	-7.37395 	-8.14985 	-8.33005 	-7.80845 	-5.81005 	-9.09615 	-8.60240 	-7.74095 	-6.04590 	-8.27430 	-8.55240 	-7.32485 	-4.40135 	-6.35195 	-6.60160 	-5.37515 	-2.55080 	-4.29980 	-3.85110 	-3.07150 	-0.95850 	-2.05165 	-1.29155 	-0.29430 	-0.74445 	-0.44750 
-6.31040 	-7.53495 	-8.31900 	-8.48900 	-7.96780 	-5.90600 	-9.25800 	-8.74680 	-7.89850 	-6.11975 	-8.41835 	-8.68275 	-7.46425 	-4.39360 	-6.48445 	-6.71280 	-5.44500 	-2.51850 	-4.41415 	-3.95650 	-3.13605 	-0.96625 	-2.14500 	-1.36665 	-0.34925 	-0.82135 	-0.49025 
