id,eventcode,col3,col4,col5,time
827,7,0,0,0.0000,2694887
828,201,0,0,0.0000,2695396
829,3,0,0,0.0000,2697370
830,202,0,0,0.0000,2697893
831,7,0,0,0.0000,2699720
832,201,0,0,0.0000,2700277
833,3,0,0,0.0000,2702028
834,201,0,0,0.0000,2702534
835,7,0,0,0.0000,2704562
836,201,0,0,0.0000,2705142
837,7,0,0,0.0000,2706937
838,202,0,0,0.0000,2707350
839,5,0,0,0.0000,2709170
840,201,0,0,0.0000,2709639
841,3,0,0,0.0000,2711379
842,202,0,0,0.0000,2711959
843,7,0,0,0.0000,2713679
844,201,0,0,0.0000,2714199
845,7,0,0,0.0000,2716262
846,201,0,0,0.0000,2716824
847,3,0,0,0.0000,2718537
848,202,0,0,0.0000,2719112
849,3,0,0,0.0000,2720854
850,202,0,0,0.0000,2721368
851,5,0,0,0.0000,2723237
852,202,0,0,0.0000,2723769
853,7,0,0,0.0000,2725812
854,201,0,0,0.0000,2726377
855,3,0,0,0.0000,2728221
856,201,0,0,0.0000,2728777
857,3,0,0,0.0000,2730779
858,202,0,0,0.0000,2731370
859,5,0,0,0.0000,2733321
860,201,0,0,0.0000,2733915
861,5,0,0,0.0000,2735621
862,202,0,0,0.0000,2736315
863,5,0,0,0.0000,2738021
864,202,0,0,0.0000,2738635
865,3,0,0,0.0000,2740355
866,202,0,0,0.0000,2741083
867,7,0,0,0.0000,2742905
868,202,0,0,0.0000,2743676
869,5,0,0,0.0000,2745321
870,201,0,0,0.0000,2745964
871,3,0,0,0.0000,2747763
872,201,0,0,0.0000,2748508
873,5,0,0,0.0000,2750338
874,201,0,0,0.0000,2750973
875,7,0,0,0.0000,2752913
876,202,0,0,0.0000,2753309
877,7,0,0,0.0000,2755405
878,201,0,0,0.0000,2755965
879,5,0,0,0.0000,2757755
880,202,0,0,0.0000,2758350
881,5,0,0,0.0000,2760230
882,201,0,0,0.0000,2760814
883,3,0,0,0.0000,2762505
884,201,0,0,0.0000,2763038
885,5,0,0,0.0000,2764847
886,201,0,0,0.0000,2765359
887,7,0,0,0.0000,2767414
888,201,0,0,0.0000,2767999
889,7,0,0,0.0000,2770014
890,201,0,0,0.0000,2770624
891,5,0,0,0.0000,2772547
892,201,0,0,0.0000,2773200
893,7,0,0,0.0000,2775089
894,201,0,0,0.0000,2775888
895,3,0,0,0.0000,2777647
896,202,0,0,0.0000,2778113
897,5,0,0,0.0000,2780222
898,202,0,0,0.0000,2780865
899,3,0,0,0.0000,2782572
900,202,0,0,0.0000,2783105
901,3,0,0,0.0000,2784864
902,202,0,0,0.0000,2785394
903,3,0,0,0.0000,2787272
904,202,0,0,0.0000,2787858
905,203,0,0,0.0000,2912965
906,7,0,0,0.0000,2917818
907,201,0,0,0.0000,2918389
908,3,0,0,0.0000,2920384
909,202,0,0,0.0000,2920982
910,3,0,0,0.0000,2922909
911,202,0,0,0.0000,2923334
912,5,0,0,0.0000,2925285
913,201,0,0,0.0000,2925846
914,5,0,0,0.0000,2927535
915,201,0,0,0.0000,2927959
916,7,0,0,0.0000,2929851
917,201,0,0,0.0000,2930439
918,7,0,0,0.0000,2932335
919,201,0,0,0.0000,2932904
920,5,0,0,0.0000,2934651
921,202,0,0,0.0000,2935096
922,3,0,0,0.0000,2937218
923,202,0,0,0.0000,2937704
924,5,0,0,0.0000,2939818
925,201,0,0,0.0000,2940345
926,3,0,0,0.0000,2942410
927,202,0,0,0.0000,2942985
928,5,0,0,0.0000,2945002
929,202,0,0,0.0000,2945609
930,7,0,0,0.0000,2947260
931,201,0,0,0.0000,2947850
932,3,0,0,0.0000,2949469
933,201,0,0,0.0000,2950026
934,5,0,0,0.0000,2951727
935,201,0,0,0.0000,2952362
936,7,0,0,0.0000,2953960
937,201,0,0,0.0000,2954507
938,7,0,0,0.0000,2956444
939,201,0,0,0.0000,2957035
940,7,0,0,0.0000,2958677
941,202,0,0,0.0000,2959179
942,5,0,0,0.0000,2961002
943,202,0,0,0.0000,2961676
944,3,0,0,0.0000,2963319
945,202,0,0,0.0000,2963964
946,5,0,0,0.0000,2965669
947,201,0,0,0.0000,2966300
948,7,0,0,0.0000,2968202
949,201,0,0,0.0000,2968781
950,5,0,0,0.0000,2970627
951,201,0,0,0.0000,2971149
952,3,0,0,0.0000,2973161
953,202,0,0,0.0000,2973726
954,3,0,0,0.0000,2975386
955,202,0,0,0.0000,2976062
956,5,0,0,0.0000,2977828
957,201,0,0,0.0000,2978398
958,7,0,0,0.0000,2980061
959,201,0,0,0.0000,2980558
960,3,0,0,0.0000,2982603
961,202,0,0,0.0000,2983263
962,7,0,0,0.0000,2985203
963,201,0,0,0.0000,2985759
964,5,0,0,0.0000,2987520
965,201,0,0,0.0000,2988064
966,3,0,0,0.0000,2989953
967,202,0,0,0.0000,2990432
968,7,0,0,0.0000,2992195
969,201,0,0,0.0000,2992688
970,5,0,0,0.0000,2994553
971,201,0,0,0.0000,2995073
972,5,0,0,0.0000,2996953
973,202,0,0,0.0000,2997473
974,7,0,0,0.0000,2999428
975,201,0,0,0.0000,2999889
976,7,0,0,0.0000,3001645
977,201,0,0,0.0000,3002290
978,3,0,0,0.0000,3003995
979,201,0,0,0.0000,3004626
980,3,0,0,0.0000,3006353
981,202,0,0,0.0000,3006802
982,3,0,0,0.0000,3008845
983,201,0,0,0.0000,3009411
984,7,0,0,0.0000,3011079
985,201,0,0,0.0000,3011747
986,5,0,0,0.0000,3013404
987,201,0,0,0.0000,3013987
988,3,0,0,0.0000,3015712
989,202,0,0,0.0000,3016212
990,5,0,0,0.0000,3018095
991,201,0,0,0.0000,3018532
992,7,0,0,0.0000,3020546
993,201,0,0,0.0000,3021093
994,3,0,0,0.0000,3022829
995,202,0,0,0.0000,3023317
